Index,Start Time,End Time,Start Time (sec),Text,Movie
1112,1:18:27,1:18:29,4707,"And that is why, in my opinion...",Deadpool
1113,1:18:29,1:18:32,4709,the movie Cocoon is pure pornography.,Deadpool
1114,1:18:32,1:18:34,4712,Who brought this twinkly man?,Deadpool
1115,1:18:34,1:18:36,4714,"Twinkly, but deadly.",Deadpool
1116,1:18:36,1:18:40,4716,My chromepenised friend back there has agreed to do me this solid.,Deadpool
1117,1:18:41,1:18:45,4721,"In exchange, I said that I would consider joining his boy band.",Deadpool
1118,1:18:45,1:18:46,4725,It's not boy band.,Deadpool
1119,1:18:46,1:18:47,4726,Sure it's not.,Deadpool
1120,1:18:49,1:18:50,4729,"So, any luck winning Gita back?",Deadpool
1121,1:18:51,1:18:54,4731,"I tried to hold on tight, Mr. Pool...",Deadpool
1122,1:18:54,1:18:57,4734,but Bandhu is more craftier and handsomer than me.,Deadpool
1123,1:18:58,1:19:0,4738,"Well, I think you're pretty darn cute.",Deadpool
1124,1:19:6,1:19:7,4746,Dopinder?,Deadpool
1125,1:19:8,1:19:9,4748,What was that?,Deadpool
1126,1:19:12,1:19:17,4752,That was Bandhu in the trunk.,Deadpool
1127,1:19:18,1:19:19,4758,Ban who?,Deadpool
1128,1:19:19,1:19:22,4759,My romantic rival Bandhu. He's tied up in the trunk.,Deadpool
1129,1:19:22,1:19:24,4762,"I'm doing as you said, DP.",Deadpool
1130,1:19:24,1:19:28,4764,"I plan to gut him like a tandoori fish, then dump his carcass on Gita's doorstep.",Deadpool
1131,1:19:29,1:19:30,4769,I did not tell him to do that.,Deadpool
1132,1:19:31,1:19:33,4771,Absolutely not. It got lost in translation.,Deadpool
1133,1:19:33,1:19:36,4773,"Dopinder, this is no way to win Gita's heart back!",Deadpool
1134,1:19:37,1:19:38,4777,I'm so proud of you.,Deadpool
1135,1:19:38,1:19:40,4778,"Drop Bandhu off, safe and gentlelike.",Deadpool
1136,1:19:40,1:19:41,4780,Kill him.,Deadpool
1137,1:19:41,1:19:43,4781,"And then, win Gita back...",Deadpool
1138,1:19:43,1:19:46,4783,the old fashioned way: with your boyish charm.,Deadpool
1139,1:19:46,1:19:47,4786,Kidnap her.,Deadpool
1140,1:19:49,1:19:50,4789,He's super dead.,Deadpool
1141,1:19:56,1:19:57,4796,I presume a crisp high five?,Deadpool
1142,1:19:57,1:19:59,4797,For you? 10.,Deadpool
1143,1:20:0,1:20:3,4800,"Okay, guys, let's get out there and make a difference.",Deadpool
1144,1:20:3,1:20:5,4803,You know what to do.,Deadpool
1145,1:20:6,1:20:8,4806,"Knock 'em dead, Pool Boy!",Deadpool
1146,1:20:10,1:20:12,4810,Time to make the chimifuckin'changas.,Deadpool
1147,1:20:13,1:20:15,4813,Not often a dude ruins your face...,Deadpool
1148,1:20:15,1:20:18,4815,"skullstomps your sanity, grabs your future baby mama...",Deadpool
1149,1:20:18,1:20:22,4818,and personally sees to four of your five shittiest moments.,Deadpool
1150,1:20:22,1:20:26,4822,"Let's just say, it's beginning to look a lot like Christmas.",Deadpool
1151,1:20:39,1:20:40,4839,Hey.,Deadpool
1152,1:20:40,1:20:42,4840,Where's your duffle bag?,Deadpool
1153,1:21:1,1:21:2,4861,Bandhu?,Deadpool
1154,1:21:4,1:21:6,4864,Leave a message and have a happy day.,Deadpool
1155,1:21:6,1:21:7,4866,God damn it!,Deadpool
1156,1:21:7,1:21:12,4867,I'm gonna do this the old fashioned way with two swords and maximum effort.,Deadpool
1157,1:21:13,1:21:14,4873,Cue the music.,Deadpool
1158,1:21:30,1:21:33,4890,Wade Wilson!,Deadpool
1159,1:21:33,1:21:35,4893,What's my name?,Deadpool
1160,1:21:36,1:21:37,4896,I'mma fuckin' spell it out for ya.,Deadpool
1161,1:21:40,1:21:41,4900,Go get some.,Deadpool
1162,1:21:41,1:21:42,4901,Superhero landing.,Deadpool
1163,1:21:42,1:21:44,4902,She's gonna do a superhero landing. Wait for it.,Deadpool
1164,1:21:49,1:21:50,4909,Superhero landing!,Deadpool
1165,1:21:50,1:21:51,4910,"You know, that's really hard on your knees.",Deadpool
1166,1:21:52,1:21:53,4912,Totally impractical. They all do it.,Deadpool
1167,1:21:54,1:21:57,4914,"You're a lovely lady, but I'm saving myself for Francis.",Deadpool
1168,1:21:57,1:21:58,4917,That's why I brought him.,Deadpool
1169,1:21:58,1:22:1,4918,"I prefer not to hit a woman, so please...",Deadpool
1170,1:22:9,1:22:12,4929,"I mean, that's why I brought her?",Deadpool
1171,1:22:13,1:22:15,4933,"Oh, no, finish your tweet. It's not... That's...",Deadpool
1172,1:22:16,1:22:17,4936,Just give us a second. Yeah.,Deadpool
1173,1:22:17,1:22:18,4937,There you go. Hashtag it.,Deadpool
1174,1:22:20,1:22:22,4940,"Go get her, tiger.",Deadpool
1175,1:22:28,1:22:32,4948,I so pity the dude who pressures her into prom sex.,Deadpool
1176,1:22:33,1:22:34,4953,"All right, then. Fire!",Deadpool
1177,1:22:46,1:22:48,4966,Finish fucking her the fuck up!,Deadpool
1178,1:22:48,1:22:49,4968,"Language, please.",Deadpool
1179,1:22:49,1:22:50,4969,Suck a cock.,Deadpool
1180,1:23:16,1:23:18,4996,"Look away, child.",Deadpool
1181,1:23:18,1:23:20,4998,Look away!,Deadpool
1182,1:23:27,1:23:28,5007,Wait!,Deadpool
1183,1:23:29,1:23:30,5009,Wait!,Deadpool
1184,1:23:30,1:23:31,5010,Cease fire!,Deadpool
1185,1:23:31,1:23:32,5011,Cease fire!,Deadpool
1186,1:23:32,1:23:34,5012,Fellas! Hey! Hey!,Deadpool
