Index,Start Time,End Time,Start Time (sec),Text,Movie
762,1:8:14,1:8:15,4094,Are you okay?,The Conjuring
763,1:8:15,1:8:16,4095,"Carolyn, open the door.",The Conjuring
764,1:8:17,1:8:18,4097,"Carolyn, open up!",The Conjuring
765,1:8:25,1:8:26,4105,Are you okay?,The Conjuring
766,1:8:26,1:8:27,4106," Oh, I'm fine.  Are you sick?",The Conjuring
767,1:8:27,1:8:30,4107," I woke up feeling nauseous, that's all.  I thought I saw...",The Conjuring
768,1:8:30,1:8:33,4110,I hear Roger and the girls.,The Conjuring
769,1:8:33,1:8:34,4113,One minute.,The Conjuring
770,1:8:46,1:8:48,4126," Guys, do you wanna play a game?  Boring!",The Conjuring
771,1:8:48,1:8:49,4128,"Thank you, Daddy.",The Conjuring
772,1:8:51,1:8:52,4131,Let's go inside.,The Conjuring
773,1:8:56,1:8:57,4136,I thought that was you.,The Conjuring
774,1:8:58,1:8:59,4138,"Hey, I hope you don't mind.",The Conjuring
775,1:8:59,1:9:2,4139,I got a good deal on a rebuild at that wrecking yard in Smithfield.,The Conjuring
776,1:9:2,1:9:5,4142," No, you look like you know what you're doing.  Yeah, we'll see.",The Conjuring
777,1:9:8,1:9:9,4148,"Got a nice place here, Roger.",The Conjuring
778,1:9:10,1:9:12,4150,Lorraine and I always wanted a spot in the country.,The Conjuring
779,1:9:12,1:9:13,4152,I'll sell you this one.,The Conjuring
780,1:9:16,1:9:17,4156,"Hey, hand me a wrench, would you?",The Conjuring
781,1:9:20,1:9:24,4160,"Hey, uh, it really means a lot to us to have you here.",The Conjuring
782,1:9:24,1:9:27,4164,"I gotta admit, I was a little bit skeptical going in.",The Conjuring
783,1:9:29,1:9:32,4169,"Just wanna say thank you, though, for coming out when you did.",The Conjuring
784,1:9:34,1:9:37,4174,"I can't take the credit. That's, uh... That's all Lorraine.",The Conjuring
785,1:9:37,1:9:40,4177, I didn't want to.  Oh. Why's that?,The Conjuring
786,1:9:43,1:9:47,4183,"Whatever Lorraine sees, feels, touches, it helps people.",The Conjuring
787,1:9:47,1:9:49,4187,But it also takes a toll on her.,The Conjuring
788,1:9:49,1:9:51,4189,Little piece each time.,The Conjuring
789,1:9:55,1:9:57,4195,Couple months ago we were working on a case.,The Conjuring
790,1:9:59,1:10:1,4199,She saw something.,The Conjuring
791,1:10:11,1:10:13,4211,It took a real big piece.,The Conjuring
792,1:10:15,1:10:16,4215,When we got home...,The Conjuring
793,1:10:16,1:10:19,4216,"...she went into our room, locked herself in...",The Conjuring
794,1:10:20,1:10:22,4220,"...didn't talk, didn't eat, didn't come out for eight days.",The Conjuring
795,1:10:23,1:10:25,4223,What'd she see?,The Conjuring
796,1:10:28,1:10:29,4228,Get out of here!,The Conjuring
797,1:10:30,1:10:31,4230,I don't know.,The Conjuring
798,1:10:32,1:10:33,4232,And I won't ask.,The Conjuring
799,1:10:51,1:10:54,4251,I need to reload. You want some?,The Conjuring
800,1:10:55,1:10:56,4255,"I'm good, thanks.",The Conjuring
801,1:10:57,1:10:58,4257,All right.,The Conjuring
802,1:11:43,1:11:45,4303,Look what she made me do.,The Conjuring
803,1:12:28,1:12:31,4348,Look what she made me do.,The Conjuring
804,1:12:34,1:12:35,4354,Hey.,The Conjuring
805,1:12:42,1:12:43,4362,Ed?,The Conjuring
806,1:12:43,1:12:45,4363,Look what she made me do!,The Conjuring
807,1:12:47,1:12:48,4367,Ed! Ed!,The Conjuring
808,1:12:49,1:12:50,4369,Ed!,The Conjuring
809,1:12:51,1:12:53,4371,"Dude, you okay?",The Conjuring
810,1:12:53,1:12:54,4373,"Hold up, Brad. What's going on?",The Conjuring
811,1:12:54,1:12:57,4374,I saw someone. There was a woman dressed as a maid.,The Conjuring
812,1:13:1,1:13:3,4381,"Ed? Ed, we're getting something.",The Conjuring
813,1:13:8,1:13:11,4388," It's just Cindy. She's sleepwalking.  No, wait. We need this.",The Conjuring
814,1:13:11,1:13:13,4391,Why do we need pictures of Cindy?,The Conjuring
815,1:13:14,1:13:15,4394,She didn't trigger it.,The Conjuring
816,1:13:16,1:13:19,4396, What do you mean she didn't trigger it?  Somebody's with her.,The Conjuring
817,1:13:22,1:13:23,4402,Who?,The Conjuring
818,1:13:27,1:13:28,4407,Cindy!,The Conjuring
819,1:13:32,1:13:33,4412,Cindy!,The Conjuring
820,1:13:40,1:13:42,4420,Cindy!,The Conjuring
821,1:13:42,1:13:43,4422,"Hey, over here. It's safe.",The Conjuring
822,1:13:44,1:13:45,4424,There's someone else in there with her.,The Conjuring
823,1:13:47,1:13:49,4427,"I'm hearing another voice. Here, listen.",The Conjuring
824,1:13:54,1:13:56,4434,Follow me. This way.,The Conjuring
825,1:13:58,1:13:59,4438,This is where I hide.,The Conjuring
826,1:14:4,1:14:6,4444,Cindy?,The Conjuring
827,1:14:8,1:14:10,4448,Cindy?,The Conjuring
828,1:14:11,1:14:13,4451,"Where'd she go, Ed?",The Conjuring
829,1:14:13,1:14:15,4453,Windows are locked.,The Conjuring
830,1:14:18,1:14:20,4458,"Ed, where'd she go?",The Conjuring
831,1:14:21,1:14:22,4461,"Brad, get the UV light.",The Conjuring
832,1:14:23,1:14:25,4463, The what?  Just ask Drew.,The Conjuring
833,1:14:26,1:14:29,4466," Drew, I need a UV light.  Uh...",The Conjuring
834,1:14:29,1:14:30,4469,"Here, that's it. Go, go, go, go!",The Conjuring
835,1:14:37,1:14:38,4477,Turn off the light.,The Conjuring
836,1:14:42,1:14:44,4482,Get out of the way.,The Conjuring
837,1:14:47,1:14:48,4487,Okay.,The Conjuring
838,1:15:17,1:15:19,4517,Hit the lights!,The Conjuring
839,1:15:31,1:15:32,4531,Found her.,The Conjuring
840,1:15:34,1:15:35,4534,Here we go.,The Conjuring
841,1:15:36,1:15:38,4536, All right. You got her?  Yeah.,The Conjuring
842,1:15:50,1:15:53,4550,That's where Rory hides when he's afraid.,The Conjuring
843,1:16:18,1:16:21,4578,"Hon? Could I have April's music box, please?",The Conjuring
844,1:16:24,1:16:27,4584, How's Cindy?  She doesn't remember a thing.,The Conjuring
845,1:16:30,1:16:31,4590,Here you go.,The Conjuring
846,1:16:32,1:16:33,4592,Thank you.,The Conjuring
847,1:17:11,1:17:12,4631,Lorraine!,The Conjuring
848,1:17:16,1:17:18,4636,No.,The Conjuring
849,1:17:31,1:17:32,4651,Lorraine!,The Conjuring
850,1:17:32,1:17:33,4652,Lorraine!,The Conjuring
851,1:17:38,1:17:39,4658,Lorraine!,The Conjuring
852,1:17:40,1:17:41,4660,Lorraine!,The Conjuring
853,1:18:32,1:18:35,4712,She made me do it.,The Conjuring
854,1:18:36,1:18:39,4716,She made me do it.,The Conjuring
855,1:19:0,1:19:3,4740,She made me do it.,The Conjuring
856,1:19:47,1:19:48,4787,Ed!,The Conjuring
857,1:19:48,1:19:50,4788,Come on! Lorraine!,The Conjuring
858,1:19:58,1:19:59,4798,Ed!,The Conjuring
859,1:20:0,1:20:1,4800,"Ed, I know what she did.",The Conjuring
860,1:20:2,1:20:4,4802, I got you. I know. It's okay.  I know what she did.,The Conjuring
861,1:20:4,1:20:7,4804,I know what she did. She possessed the mother to kill the child.,The Conjuring
862,1:20:7,1:20:9,4807,She visits Carolyn every night.,The Conjuring
863,1:20:9,1:20:12,4809,That's what the bruise marks are! She's feeding off of her!,The Conjuring
864,1:20:25,1:20:27,4825,Uh...,The Conjuring
865,1:20:27,1:20:28,4827,Nancy?,The Conjuring
866,1:20:33,1:20:34,4833,Nancy!,The Conjuring
867,1:20:34,1:20:36,4834,Are you okay?,The Conjuring
868,1:20:36,1:20:38,4836,Nancy!,The Conjuring
869,1:20:39,1:20:40,4839,Grab her!,The Conjuring
870,1:20:43,1:20:44,4843,Daddy! Help!,The Conjuring
871,1:20:45,1:20:46,4845,Nancy!,The Conjuring
872,1:20:53,1:20:55,4853,Is she okay?,The Conjuring
873,1:20:55,1:20:56,4855,"It's okay, I got you.",The Conjuring
874,1:20:56,1:20:57,4856,Did you get that?,The Conjuring
875,1:20:59,1:21:1,4859,Yeah.,The Conjuring
876,1:21:4,1:21:7,4864,I'll have the footage developed and get it over to Father Gordon.,The Conjuring
877,1:21:7,1:21:11,4867,He's our liaison at the church. I imagine we'll get a pretty fast response.,The Conjuring
878,1:21:11,1:21:13,4871," Listen, Roger?  Yeah?",The Conjuring
879,1:21:13,1:21:16,4873,"Listen, when we get the exorcist, I'll be back. But Lorraine...",The Conjuring
880,1:21:17,1:21:20,4877," Yeah, I understand.  Until then Drew's gonna keep an eye on you.",The Conjuring
881,1:21:20,1:21:22,4880," Hey, Ed, thank you for everything.  Yeah.",The Conjuring
882,1:21:24,1:21:25,4884,Mommy?,The Conjuring
883,1:21:27,1:21:29,4887,That's everything.,The Conjuring
884,1:21:41,1:21:42,4901,Mommy?,The Conjuring
885,1:22:1,1:22:2,4921,Judy?,The Conjuring
886,1:22:2,1:22:3,4922,"Oh, God!",The Conjuring
887,1:22:3,1:22:5,4923,Judy?,The Conjuring
888,1:22:13,1:22:15,4933,Lorraine! Wait!,The Conjuring
889,1:22:17,1:22:18,4937,Lorraine. What?,The Conjuring
890,1:22:18,1:22:20,4938,"Mom, it's me. Is Judy okay?",The Conjuring
891,1:22:20,1:22:22,4940," What?  Can you go check, please?",The Conjuring
892,1:22:23,1:22:25,4943,"Damn it, Mom, just check, please!",The Conjuring
893,1:22:25,1:22:28,4945, Are you gonna tell me what's going on?  It's Judy.,The Conjuring
894,1:22:28,1:22:29,4948,What? What do you mean?,The Conjuring
895,1:22:30,1:22:32,4950,What?,The Conjuring
896,1:22:33,1:22:35,4953,"Oh, thank God.",The Conjuring
897,1:22:36,1:22:39,4956,"Mom, I'm sorry, I didn't mean to scare you. I'll explain later, okay?",The Conjuring
898,1:22:41,1:22:42,4961,What the hell happened?,The Conjuring
899,1:22:42,1:22:45,4962,I had a vision of Judy in the water.,The Conjuring
900,1:22:46,1:22:48,4966,I know it was some kind of warning.,The Conjuring
901,1:22:49,1:22:51,4969,I know it.,The Conjuring
902,1:22:51,1:22:52,4971,Okay.,The Conjuring
903,1:22:54,1:22:55,4974,Let's get out of here.,The Conjuring
904,1:23:43,1:23:46,5023," So?  Yeah, well, you weren't kidding.",The Conjuring
905,1:23:46,1:23:47,5026,No.,The Conjuring
906,1:23:48,1:23:52,5028,"Look, Ed, this is complicated because the kids aren't baptized.",The Conjuring
907,1:23:52,1:23:55,5032," No, I understand.  And the family are not members of the church.",The Conjuring
908,1:23:56,1:23:57,5036," Oh, come on.  And...",The Conjuring
909,1:23:58,1:24:1,5038,The approval would have to come directly from the Vatican.,The Conjuring
910,1:24:3,1:24:6,5043,"Father, we've never seen nothing like this.",The Conjuring
911,1:24:9,1:24:12,5049,"Yeah, well, neither have I.",The Conjuring
912,1:24:21,1:24:23,5061,"Father, they don't have a lot of time.",The Conjuring
913,1:24:23,1:24:25,5063,All right.,The Conjuring
914,1:24:26,1:24:28,5066,I'll push it through myself.,The Conjuring
915,1:24:28,1:24:30,5068," Thank you, Father. Thank you.  Thank you.",The Conjuring
916,1:24:30,1:24:33,5070," All right, we'll wait for your call.  Yeah.",The Conjuring
917,1:25:37,1:25:39,5137,Mommy? Daddy?,The Conjuring
918,1:25:57,1:25:58,5157,Mommy?,The Conjuring
919,1:25:59,1:26:0,5159,Daddy?,The Conjuring
920,1:26:24,1:26:25,5184,Dad?,The Conjuring
921,1:26:41,1:26:43,5201,Nanna?,The Conjuring
922,1:26:44,1:26:46,5204,Nanna?,The Conjuring
923,1:26:59,1:27:0,5219,Aah!,The Conjuring
924,1:27:40,1:27:41,5260,Nanna!,The Conjuring
925,1:27:42,1:27:44,5262,"Nanna, help! Nanna, help!",The Conjuring
926,1:27:45,1:27:46,5265,Judy?,The Conjuring
927,1:27:46,1:27:46,5266,Nanna!,The Conjuring
928,1:27:51,1:27:52,5271,Help!,The Conjuring
929,1:27:52,1:27:54,5272, Judy!  Nanna!,The Conjuring
930,1:27:54,1:27:56,5274," Judy, open the door!  Mom!",The Conjuring
931,1:27:58,1:28:0,5278," Ed, there's something wrong.  What?",The Conjuring
932,1:28:3,1:28:4,5283,Nanna!,The Conjuring
933,1:28:5,1:28:6,5285, Judy!  Help!,The Conjuring
934,1:28:7,1:28:9,5287," Judy! Judy, open this door!  What is it?",The Conjuring
935,1:28:9,1:28:12,5289," What's wrong with her? Judy!  Hey, move. Move, move, move, move.",The Conjuring
936,1:28:12,1:28:14,5292,"Judy, get back, honey. Get back!",The Conjuring
937,1:28:14,1:28:16,5294, Come on!  Hurry.,The Conjuring
938,1:28:16,1:28:18,5296,Help! Help!,The Conjuring
939,1:28:19,1:28:21,5299,"Get away from the door, Judy!",The Conjuring
940,1:28:24,1:28:25,5304,Aah!,The Conjuring
941,1:28:26,1:28:27,5306,"Oh, God! Are you okay?",The Conjuring
942,1:28:27,1:28:32,5307,There was someone rocking in the chair with Annabelle.,The Conjuring
943,1:28:35,1:28:36,5315,What?,The Conjuring
944,1:28:39,1:28:40,5319,It's okay.,The Conjuring
945,1:29:0,1:29:2,5340,She's still in the case.,The Conjuring
946,1:29:4,1:29:5,5344,It's okay.,The Conjuring
947,1:29:7,1:29:8,5347,It's okay. It's okay.,The Conjuring
948,1:29:14,1:29:16,5354, Dad! Dad!  Daddy!,The Conjuring
949,1:29:16,1:29:19,5356,Dad! Dad! Mom just left with Christine and April.,The Conjuring
950,1:29:19,1:29:21,5359,She went in the car and drove away. I don't know what happened.,The Conjuring
951,1:29:22,1:29:24,5362, She smells like rotting meat.  She didn't say what was going on.,The Conjuring
952,1:29:24,1:29:28,5364," What do you mean, she left? Left where?  Gone! I don't know where she was going.",The Conjuring
953,1:29:33,1:29:35,5373,"Where are we going, Mom?",The Conjuring
954,1:29:43,1:29:45,5383, Hello?  It's Roger.,The Conjuring
955,1:29:45,1:29:46,5385,Somethings going on with Carolyn.,The Conjuring
956,1:29:46,1:29:49,5386,"Andrea was here, said Carolyn took off with Christine and April.",The Conjuring
957,1:29:49,1:29:52,5389, The girls said she smelled like rotten meat.  Possesses the mother...,The Conjuring
958,1:29:52,1:29:55,5392,"...to kill the child, that's what she does. She's taking them to the house.",The Conjuring
959,1:29:55,1:29:57,5395,"Roger, get back to the house now. I'll meet you.",The Conjuring
960,1:29:57,1:30:1,5397,"Lock the door, close the blinds. Stay off the phone!",The Conjuring
961,1:30:2,1:30:3,5402,Go.,The Conjuring
962,1:30:8,1:30:10,5408," I'm coming.  No, you stay with Judy.",The Conjuring
963,1:30:10,1:30:13,5410,Only way to protect Judy is if we stop this where it started.,The Conjuring
964,1:30:13,1:30:16,5413,"Otherwise, she'll latch onto us again.  That's exactly why I am going.",The Conjuring
965,1:30:16,1:30:19,5416,You think I'm gonna let you walk into this alone?,The Conjuring
966,1:30:20,1:30:21,5420,I can't lose you.,The Conjuring
967,1:30:22,1:30:23,5422,You won't.,The Conjuring
968,1:30:24,1:30:26,5424,Let's finish this together.,The Conjuring
969,1:30:44,1:30:47,5444, Agh! It's locked.  Carolyn!,The Conjuring
970,1:30:48,1:30:49,5448,Roger!,The Conjuring
971,1:30:49,1:30:50,5449,Get out of the way!,The Conjuring
972,1:30:56,1:30:58,5456, Roger!  Ed!,The Conjuring
973,1:30:58,1:31:0,5458, Carolyn!  Ed!,The Conjuring
974,1:31:1,1:31:2,5461, Carolyn!  We're down here!,The Conjuring
975,1:31:2,1:31:5,5462,"Carolyn, don't! No, no! She's got...!",The Conjuring
976,1:31:5,1:31:7,5465,Get her hand! Get the scissors!,The Conjuring
977,1:31:19,1:31:21,5479, We gotta get her to the car!  And bring her where?,The Conjuring
978,1:31:21,1:31:23,5481,To take her to the priest for the exorcism.,The Conjuring
979,1:31:23,1:31:25,5483, Where's April?  April?,The Conjuring
980,1:31:27,1:31:28,5487,April!,The Conjuring
981,1:31:29,1:31:31,5489,Take Christine to the car and find April!,The Conjuring
982,1:31:31,1:31:32,5491,April!,The Conjuring
983,1:31:34,1:31:35,5494,Come on!,The Conjuring
984,1:31:45,1:31:47,5505, She won't let her leave the house.  What do you mean?,The Conjuring
985,1:31:47,1:31:50,5507," If we take her out, the witch will kill her.  Agh!",The Conjuring
986,1:31:56,1:31:59,5516,Roger!,The Conjuring
987,1:31:59,1:32:1,5519,Carolyn!,The Conjuring
988,1:32:1,1:32:2,5521,Go!,The Conjuring
989,1:32:2,1:32:3,5522,Carolyn?,The Conjuring
990,1:32:9,1:32:11,5529,"Okay, I'm gonna put you in here. Come on.",The Conjuring
991,1:32:11,1:32:14,5531, Get in. Stay in here.  I don't wanna stay here by myself.,The Conjuring
992,1:32:14,1:32:16,5534,Stay in here no matter what. I'll be back.,The Conjuring
993,1:32:16,1:32:18,5536,"I have to find April, okay? I'll be back, I promise.",The Conjuring
994,1:32:21,1:32:22,5541,April?,The Conjuring
995,1:32:25,1:32:27,5545,You Okay?,The Conjuring
996,1:32:32,1:32:33,5552,Stop!,The Conjuring
997,1:32:36,1:32:38,5556,Brad! Brad!,The Conjuring
998,1:32:42,1:32:44,5562,Aah!,The Conjuring
999,1:32:52,1:32:54,5572,Let's get something to tie her up!,The Conjuring
1000,1:33:2,1:33:3,5582,Hold it.,The Conjuring
1001,1:33:14,1:33:16,5594,I gotta call Father Gordon. We gotta get him out here.,The Conjuring
1002,1:33:17,1:33:19,5597,He's too far away. She won't make it. Look at her.,The Conjuring
1003,1:33:30,1:33:32,5610, Then you need to leave.  What are you talking about?,The Conjuring
1004,1:33:32,1:33:34,5612,I have to do it. The exorcism.,The Conjuring
1005,1:33:35,1:33:38,5615,What? I thought you said we need a priest. You're not a priest.,The Conjuring
1006,1:33:38,1:33:40,5618," Well, you got a better idea?  He can do it.",The Conjuring
1007,1:33:41,1:33:44,5621, You can do it.  But you gotta get out of here.,The Conjuring
1008,1:33:44,1:33:47,5624," I'm not leaving you!  Damn it, I'm not doing this with you in here!",The Conjuring
1009,1:33:49,1:33:52,5629,God brought us together for a reason. This is it.,The Conjuring
