Index,Start Time,End Time,Start Time (sec),Text,Movie
776,1:1:30,1:1:34,3690,"Then, during the third reconciliation of the Meketrex supplicants...",Ghostbusters
777,1:1:34,1:1:37,3694,"...they chose a new form for him, that of a giant Sloar!",Ghostbusters
778,1:1:37,1:1:40,3697,Many Shubs and Zuuls knew what it was to be roasted...,Ghostbusters
779,1:1:40,1:1:43,3700,"...in the depths of the Sloar that day, I can tell you.",Ghostbusters
780,1:1:43,1:1:46,3703, Egon.  Excuse me.,Ghostbusters
781,1:1:48,1:1:51,3708,There's something very strange about that man.,Ghostbusters
782,1:1:54,1:1:56,3714,"I'm usually very psychic, and I have a terrible feeling...",Ghostbusters
783,1:1:57,1:2:0,3717,...that something awful is gonna happen to you.,Ghostbusters
784,1:2:1,1:2:3,3721,I'm afraid you're gonna die.,Ghostbusters
785,1:2:5,1:2:7,3725,I'll get it.,Ghostbusters
786,1:2:9,1:2:12,3729," Hello?  Egon, it's Peter.",Ghostbusters
787,1:2:12,1:2:15,3732," Thanks, I've got it.  I have news from the world of Gozer.",Ghostbusters
788,1:2:15,1:2:18,3735," What is it, Peter?  I'm here with Dana Barrett.",Ghostbusters
789,1:2:19,1:2:21,3739,It seems the Goz has been putting some moves...,Ghostbusters
790,1:2:21,1:2:24,3741,...on my wouldbe girlfriend.  How is she?,Ghostbusters
791,1:2:25,1:2:28,3745,I think we can get her a guest shot on Wild Kingdom.,Ghostbusters
792,1:2:28,1:2:31,3748,I just whacked her up with about 300 cc's of Thorazine.,Ghostbusters
793,1:2:31,1:2:36,3751,"She's gonna take a little nap now, but she says she's the Gatekeeper.",Ghostbusters
794,1:2:36,1:2:38,3756, Does that make any sense to you?  Some.,Ghostbusters
795,1:2:38,1:2:41,3758,I just met the Keymaster. He's here with me now.,Ghostbusters
796,1:2:41,1:2:44,3761,"Oh, wonderful. We have to get these two together.",Ghostbusters
797,1:2:46,1:2:49,3766,I think that would be extraordinarily dangerous.,Ghostbusters
798,1:2:49,1:2:52,3769,"Okay, well, hold onto him. I'll be there in a little while.",Ghostbusters
799,1:2:52,1:2:55,3772,Good.,Ghostbusters
800,1:2:55,1:3:0,3775,"Thank you, Vinz. We have to find Ray. I need him here immediately.",Ghostbusters
801,1:3:4,1:3:8,3784,"Bad news, honey, I gotta go to work.",Ghostbusters
802,1:3:8,1:3:11,3788,"Hey, will you stay here in bed until I get back?",Ghostbusters
803,1:3:21,1:3:25,3801," Hey, Ray, do you believe in God?  Never met him.",Ghostbusters
804,1:3:25,1:3:29,3805,"Yeah, well, I do. And I love Jesus' style, you know?",Ghostbusters
805,1:3:30,1:3:34,3810,This roof cap is made of a magnesiumtungsten alloy.,Ghostbusters
806,1:3:34,1:3:36,3814,What are you so involved with there?,Ghostbusters
807,1:3:36,1:3:40,3816,These are blueprints for the ironwork in Dana Barrett's apartment...,Ghostbusters
808,1:3:40,1:3:42,3820,"...and they're very, very strange.",Ghostbusters
809,1:3:43,1:3:46,3823,"Hey, Ray, do you remember something in the Bible about...",Ghostbusters
810,1:3:46,1:3:50,3826,"...the last days, when the dead would rise from the grave?",Ghostbusters
811,1:3:51,1:3:54,3831,I remember Revelations 7:12.,Ghostbusters
812,1:3:54,1:3:56,3834,And I looked as he opened the sixth seal.,Ghostbusters
813,1:3:56,1:3:58,3836,"And behold, there was a great earthquake.",Ghostbusters
814,1:3:59,1:4:1,3839,And the sun became as black as sackcloth.,Ghostbusters
815,1:4:1,1:4:3,3841,And the moon became as blood.,Ghostbusters
816,1:4:3,1:4:6,3843,And the seas boiled. And the skies fell.,Ghostbusters
817,1:4:8,1:4:11,3848, Judgement day.  Judgement day.,Ghostbusters
818,1:4:11,1:4:14,3851,Every ancient religion has its myth about the end of the world.,Ghostbusters
819,1:4:14,1:4:18,3854,"Myth? Ray, has it ever occurred to you...",Ghostbusters
820,1:4:18,1:4:20,3858,...maybe the reason we've been so busy...,Ghostbusters
821,1:4:20,1:4:23,3860,...is because the dead have been rising from the grave?,Ghostbusters
822,1:4:28,1:4:33,3868, How about a little music?  Yeah.,Ghostbusters
823,1:5:12,1:5:13,3912,This way.,Ghostbusters
824,1:5:22,1:5:26,3922,Excuse me. Excuse me. Just where do you think you're going?,Ghostbusters
825,1:5:26,1:5:30,3926,"Step aside, or you'll be arrested for interfering with the police.",Ghostbusters
826,1:5:30,1:5:32,3930,No. Hold on. I've seen TV. You can't come in here...,Ghostbusters
827,1:5:33,1:5:34,3933,...without a warrant or a writ.,Ghostbusters
828,1:5:34,1:5:37,3934,Cease and Desist All Commerce order. Seizure of Premises.,Ghostbusters
829,1:5:37,1:5:40,3937,Ban of Public Utilities for NonLicensed Waste Handlers...,Ghostbusters
830,1:5:40,1:5:43,3940,...and a federal Entry and Inspection order.,Ghostbusters
831,1:5:44,1:5:46,3944,"Vinz, there's one more test I'd like to perform.",Ghostbusters
832,1:5:47,1:5:51,3947,Egon. I tried to stop them. He says they have a warrant.,Ghostbusters
833,1:5:51,1:5:55,3951," Excuse me, this is private property.  Shut this off. Shut these all off.",Ghostbusters
834,1:5:55,1:5:58,3955,I'm warning you. Turning off these machines is hazardous.,Ghostbusters
835,1:5:58,1:6:0,3958,I'll tell you hazardous. You're facing prosecution...,Ghostbusters
836,1:6:0,1:6:3,3960,...for a halfadozen environmental violations.,Ghostbusters
837,1:6:3,1:6:5,3963,"You shut off these beams, or we shut them off for you.",Ghostbusters
838,1:6:10,1:6:13,3970,"Understand, this is a highvoltage laser containment system.",Ghostbusters
839,1:6:13,1:6:16,3973,Turning it off would be like dropping a bomb in the city.,Ghostbusters
840,1:6:16,1:6:19,3976,"Don't patronize me. I'm not stupid, like the people you bilk.",Ghostbusters
841,1:6:20,1:6:23,3980,"At ease, officer. I'm Peter Venkman. There's been a misunderstanding...",Ghostbusters
842,1:6:23,1:6:25,3983,...and I want to cooperate in any way I can.,Ghostbusters
843,1:6:25,1:6:28,3985,Forget it. You had your chance to cooperate...,Ghostbusters
844,1:6:28,1:6:32,3988,"...but you thought it'd be more fun to insult me. Now it is my turn, wiseass.",Ghostbusters
845,1:6:32,1:6:34,3992,He wants to shut down the protection grid.,Ghostbusters
846,1:6:34,1:6:37,3994,"You shut that thing down, we won't be held responsible...",Ghostbusters
847,1:6:37,1:6:41,3997," You'll be responsible. Shut it off.  No, we won't be held responsible.",Ghostbusters
848,1:6:41,1:6:44,4001,Don't shut it off. I'm warning you.,Ghostbusters
849,1:6:45,1:6:48,4005,I've never seen anything like this. I don't know...,Ghostbusters
850,1:6:48,1:6:51,4008,"Yeah, I'm not interested in your opinion. Just shut it off.",Ghostbusters
851,1:6:53,1:6:55,4013,"My friend, don't be a jerk.",Ghostbusters
852,1:6:55,1:6:57,4015," Step aside.  If he does that again, you shoot him.",Ghostbusters
853,1:6:58,1:7:0,4018,You do your job. Don't tell me how to do mine.,Ghostbusters
854,1:7:0,1:7:3,4020," Thank you, officer.  Shut it off!",Ghostbusters
855,1:7:25,1:7:27,4045,"Oh, shit.",Ghostbusters
856,1:7:42,1:7:44,4062,Clear the building!,Ghostbusters
857,1:8:14,1:8:17,4094,This is it. This is the sign.,Ghostbusters
858,1:8:17,1:8:21,4097,"Yeah, it's a sign, all right. We're going out of business.",Ghostbusters
859,1:8:31,1:8:33,4111,"Hey, aim up there.",Ghostbusters
860,1:8:33,1:8:35,4113, What happened?  Storage facility blew.,Ghostbusters
861,1:8:35,1:8:38,4115," He shut off the protection grid.  Oh, great.",Ghostbusters
862,1:8:38,1:8:40,4118," That's bad, isn't it?  Yeah.",Ghostbusters
863,1:8:40,1:8:42,4120, Where's the Keymaster?  Shit.,Ghostbusters
864,1:8:43,1:8:45,4123," Who's the Keymaster?  Oh, come on.",Ghostbusters
865,1:8:45,1:8:48,4125,Hold it. I want this man arrested.,Ghostbusters
866,1:8:48,1:8:52,4128,These men are in criminal violation of the Environmental Protection Act.,Ghostbusters
867,1:8:52,1:8:54,4132, This explosion is a direct result of it.  Your mother!,Ghostbusters
868,1:8:55,1:8:57,4135,"Come on, hold it! Hold it! Hold it!",Ghostbusters
869,1:9:41,1:9:47,4181,"Columbia Building, 57th Street. I'm in a hurry, so let's not dawdle.",Ghostbusters
870,1:10:41,1:10:44,4241,"Hey, guard!",Ghostbusters
871,1:10:44,1:10:46,4244,"Look, I want to make a phone call.",Ghostbusters
872,1:10:46,1:10:49,4246,I just work with these guys. I wasn't even there.,Ghostbusters
873,1:10:49,1:10:52,4249,The structure of this roof cap is like the telemetry tracker...,Ghostbusters
874,1:10:52,1:10:56,4252,...that NASA uses to identify dead pulsars in deep space.,Ghostbusters
875,1:10:57,1:11:3,4257,Coldriveted girders with cores of pure selenium.,Ghostbusters
876,1:11:3,1:11:5,4263,Everybody getting this so far?,Ghostbusters
877,1:11:5,1:11:8,4265,So what? I guess they just don't make them like they used to.,Ghostbusters
878,1:11:8,1:11:11,4268,No. Nobody ever made them like this.,Ghostbusters
879,1:11:11,1:11:16,4271,The architect was either a certified genius or an authentic wacko.,Ghostbusters
880,1:11:16,1:11:19,4276,"Ray, for a moment...",Ghostbusters
881,1:11:19,1:11:22,4279,...pretend that I don't know anything about metallurgy...,Ghostbusters
882,1:11:22,1:11:28,4282,...engineering or physics and just tell me what the hell is going on.,Ghostbusters
883,1:11:28,1:11:30,4288,You never studied.,Ghostbusters
884,1:11:30,1:11:34,4290,The whole building is a huge superconductive antenna...,Ghostbusters
885,1:11:34,1:11:37,4294,...that was designed and built for the purpose...,Ghostbusters
886,1:11:37,1:11:40,4297,...of pulling in and concentrating spiritual turbulence.,Ghostbusters
887,1:11:40,1:11:46,4300,Your girlfriend lives in the corner penthouse of spook central.,Ghostbusters
888,1:11:48,1:11:50,4308,She's not my girlfriend.,Ghostbusters
889,1:11:50,1:11:54,4310,I find her interesting because she's a client and sleeps above her covers.,Ghostbusters
890,1:11:54,1:11:58,4314,Four feet above her covers. She barks. She drools. She claws.,Ghostbusters
891,1:11:58,1:12:1,4318,"It's not the girl, Peter, it's the building.",Ghostbusters
892,1:12:1,1:12:5,4321,Something terrible is about to enter our world. This building is the door.,Ghostbusters
893,1:12:5,1:12:7,4325,The architect's name was lvo Shandor.,Ghostbusters
894,1:12:7,1:12:11,4327,I found it in Tobin's Spirit Guide. He was also a doctor.,Ghostbusters
895,1:12:11,1:12:13,4331,He performed a lot of unnecessary surgery.,Ghostbusters
896,1:12:13,1:12:16,4333,"And then, in 1920, he started a secret society.",Ghostbusters
897,1:12:17,1:12:20,4337, Let me guess. Gozer worshipers.  Right.,Ghostbusters
898,1:12:21,1:12:23,4341,No studying.,Ghostbusters
899,1:12:23,1:12:28,4343,"After World War I, Shandor decided that society was too sick to survive.",Ghostbusters
900,1:12:32,1:12:35,4352,He wasn't alone. He had close to a thousand followers when he died.,Ghostbusters
901,1:12:35,1:12:37,4355,They conducted rituals up on the roof...,Ghostbusters
902,1:12:37,1:12:41,4357,...bizarre rituals intended to bring about the end of the world.,Ghostbusters
903,1:12:41,1:12:44,4361,And now it looks like it may actually happen.,Ghostbusters
904,1:12:51,1:12:54,4371,We have to get out of here and find a judge or something.,Ghostbusters
905,1:12:54,1:12:57,4374,"Hey, wait a minute. Hey, hey, hey. Hold it.",Ghostbusters
906,1:12:58,1:13:0,4378,Are we going to go before a judge to say...,Ghostbusters
907,1:13:0,1:13:3,4380,...that a Babylonian god is gonna drop in on Central Park West...,Ghostbusters
908,1:13:3,1:13:6,4383,"...and start tearing up the city?  Sumerian, not Babylonian.",Ghostbusters
909,1:13:6,1:13:9,4386," Yeah, big difference.  No offence...",Ghostbusters
910,1:13:9,1:13:11,4389,...but I gotta get my own lawyer.,Ghostbusters
911,1:13:11,1:13:14,4391,"Okay, Ghostbusters. The mayor wants to see you guys.",Ghostbusters
912,1:13:14,1:13:16,4394,The whole island's going crazy. Let's go.,Ghostbusters
913,1:13:16,1:13:19,4396,I gotta split. The mayor wants to rap with me about some things.,Ghostbusters
914,1:13:43,1:13:47,4423, I am the Keymaster.  I am the Gatekeeper.,Ghostbusters
915,1:14:29,1:14:34,4469, Back. Back. Stay back.  Stay back. Stay back.,Ghostbusters
916,1:14:41,1:14:44,4481,"I've got a city blowing up, and you aren't giving me answers.",Ghostbusters
917,1:14:44,1:14:47,4484,"We're blocking the bridges, the roads...",Ghostbusters
918,1:14:48,1:14:49,4488,The Ghostbusters are here.,Ghostbusters
919,1:14:49,1:14:52,4489,"The Ghostbusters. Okay, the Ghostbusters.",Ghostbusters
920,1:14:52,1:14:54,4492,"Hey, and where's this Peck?",Ghostbusters
921,1:14:54,1:14:58,4494,"Peck. I am Walter Peck, sir, and I am prepared to make a full report.",Ghostbusters
922,1:14:58,1:15:1,4498,These men are consummate snowball artists.,Ghostbusters
923,1:15:1,1:15:3,4501,They use sense and nerve gases to induce hallucinations.,Ghostbusters
924,1:15:4,1:15:7,4504,"People think they're seeing ghosts, and they call these bozos...",Ghostbusters
925,1:15:7,1:15:10,4507,...who show up to deal with the problem...,Ghostbusters
926,1:15:10,1:15:12,4510,...with a fake electronic light show.,Ghostbusters
927,1:15:12,1:15:15,4512,Everything was fine with our system until the power grid...,Ghostbusters
928,1:15:15,1:15:18,4515,...was shut off by dickless here.  They caused an explosion.,Ghostbusters
929,1:15:19,1:15:24,4519," Is this true?  Yes, it's true. This man has no dick.",Ghostbusters
930,1:15:25,1:15:29,4525,"Hey, come on. Knock it off. Hey, break it up!",Ghostbusters
931,1:15:29,1:15:31,4529," All right.  Well, that's what I heard.",Ghostbusters
932,1:15:31,1:15:33,4531,This is City Hall.,Ghostbusters
933,1:15:33,1:15:36,4533,"Now, what am I gonna do here, John? What is this?",Ghostbusters
934,1:15:36,1:15:39,4536,All I know is that was no light show we saw this morning.,Ghostbusters
935,1:15:39,1:15:43,4539,I've seen every form of combustion known to man...,Ghostbusters
936,1:15:43,1:15:45,4543,...but this beats the hell out of me.,Ghostbusters
937,1:15:45,1:15:48,4545,The walls in the 53rd Precinct were bleeding.,Ghostbusters
938,1:15:48,1:15:50,4548," How do you explain that?  Good afternoon, gentlemen.",Ghostbusters
939,1:15:51,1:15:52,4551,"Oh, Your Eminence.",Ghostbusters
940,1:15:58,1:16:1,4558," How are you, Lenny?  You're looking good, Mike.",Ghostbusters
941,1:16:1,1:16:4,4561,We're in a real fix here. What do you think I should do?,Ghostbusters
942,1:16:5,1:16:8,4565,"Officially, the church will not take any position...",Ghostbusters
943,1:16:8,1:16:11,4568,...on the religious implications of these phenomena.,Ghostbusters
944,1:16:11,1:16:13,4571,"Personally, Lenny...",Ghostbusters
945,1:16:13,1:16:17,4573,...I think it's a sign from God. But don't quote me on that.,Ghostbusters
946,1:16:18,1:16:19,4578,"That's a smart move, Mike.",Ghostbusters
947,1:16:19,1:16:21,4579,I won't call a press conference...,Ghostbusters
948,1:16:21,1:16:24,4581,...and tell everyone to start praying.,Ghostbusters
949,1:16:26,1:16:29,4586,"I'm Winston Zeddmore, Your Honour.",Ghostbusters
950,1:16:29,1:16:31,4589,I've only been with the company for a couple weeks.,Ghostbusters
951,1:16:31,1:16:34,4591,"But I gotta tell you, these things are real.",Ghostbusters
952,1:16:34,1:16:38,4594,"Since I joined these men, I have seen shit that'll turn you white.",Ghostbusters
953,1:16:39,1:16:41,4599,"Well, you can believe Mr. Pecker.",Ghostbusters
954,1:16:41,1:16:43,4601, My name is Peck.  Or you could accept the fact...,Ghostbusters
955,1:16:44,1:16:47,4604,...that this city is headed for a disaster of biblical proportions.,Ghostbusters
956,1:16:47,1:16:51,4607," Well, what do you mean, ""biblical""?  What he means is Old Testament.",Ghostbusters
957,1:16:51,1:16:53,4611, Real wrathofGodtype stuff.  Exactly.,Ghostbusters
958,1:16:53,1:16:57,4613,Fire and brimstone down from the skies. Rivers and seas boiling.,Ghostbusters
959,1:16:57,1:16:59,4617,Forty years of darkness. Earthquakes. Volcanoes.,Ghostbusters
960,1:16:59,1:17:2,4619, Dead rising from the grave.  Human sacrifice.,Ghostbusters
961,1:17:2,1:17:5,4622,Dogs and cats living together. Mass hysteria.,Ghostbusters
962,1:17:5,1:17:7,4625,Enough! I get the point.,Ghostbusters
963,1:17:9,1:17:11,4629,But what if you're wrong?,Ghostbusters
964,1:17:11,1:17:14,4631,"If I'm wrong, nothing happens. We go to jail, peacefully, quietly.",Ghostbusters
965,1:17:14,1:17:18,4634,We'll enjoy it. But if I'm right...,Ghostbusters
966,1:17:18,1:17:21,4638,...and we can stop this thing...,Ghostbusters
967,1:17:21,1:17:27,4641,"Lenny, you will have saved the lives...",Ghostbusters
968,1:17:27,1:17:31,4647,...of millions of registered voters.,Ghostbusters
969,1:17:37,1:17:40,4657,I don't believe you're seriously considering listening to these men.,Ghostbusters
970,1:17:48,1:17:50,4668,Get him out of here.,Ghostbusters
971,1:17:50,1:17:53,4670, Bye.  I'll fix you. I'm gonna fix you.,Ghostbusters
972,1:17:53,1:17:56,4673,I'll get you a nice fruit basket. I'm going to miss him.,Ghostbusters
973,1:17:56,1:17:58,4676,All right. All right.,Ghostbusters
974,1:17:58,1:18:2,4678,"We got work to do. Now, what do you need from me?",Ghostbusters
975,1:18:15,1:18:17,4695,"Come on, let's run some red lights!",Ghostbusters
976,1:19:20,1:19:22,4760,"Hello, New York.",Ghostbusters
977,1:19:28,1:19:31,4768,"Hello, everybody!",Ghostbusters
978,1:19:31,1:19:35,4771,"Dr. Ray Stantz, would you please? The heart of the Ghostbusters.",Ghostbusters
979,1:19:35,1:19:38,4775,Thank you. They love you. They love you here.,Ghostbusters
980,1:19:39,1:19:43,4779," I like that shirt, friend.  Ghostbusters! All right!",Ghostbusters
981,1:19:46,1:19:49,4786,Gotta run. Got a date with a ghost.,Ghostbusters
982,1:19:49,1:19:52,4789,"Okay, whatever happens, let's be professional.",Ghostbusters
983,1:20:24,1:20:27,4824,We might have to put a little overtime in on this one.,Ghostbusters
984,1:21:22,1:21:25,4882,There they are. There they are.,Ghostbusters
985,1:21:31,1:21:34,4891,I was in no way prepared for that.,Ghostbusters
986,1:21:35,1:21:38,4895,It's all right. Don't worry. We're fine. We can handle it.,Ghostbusters
987,1:21:38,1:21:40,4898,We can take it. They want to play rough.,Ghostbusters
988,1:21:41,1:21:45,4901,Ghostbusters! Ghostbusters! Ghostbusters!,Ghostbusters
989,1:21:47,1:21:48,4907, Wanna play rough?  Yeah.,Ghostbusters
990,1:21:49,1:21:50,4909,Let's do it.,Ghostbusters
991,1:22:15,1:22:17,4935,Where are we?,Ghostbusters
992,1:22:18,1:22:22,4938,It looks like we're in the teens somewhere.,Ghostbusters
993,1:22:22,1:22:26,4942,"Well, when we get to 20, tell me. I'm gonna throw up.",Ghostbusters
994,1:22:58,1:23:2,4978, Twentytwo. Is this it?  Yep.,Ghostbusters
995,1:23:11,1:23:14,4991,Art deco. Very nice.,Ghostbusters
996,1:23:14,1:23:17,4994, Where is it?  It's at the end of the hall.,Ghostbusters
997,1:23:57,1:24:0,5037,"Hey, where do these stairs go?",Ghostbusters
998,1:24:3,1:24:4,5043,They go up.,Ghostbusters
999,1:24:9,1:24:12,5049,"Okay, go ahead. Come on. Go ahead.",Ghostbusters
1000,1:24:13,1:24:15,5053,Watch it. Go ahead.,Ghostbusters
1001,1:24:54,1:24:55,5094,Dana.,Ghostbusters
1002,1:25:10,1:25:14,5110,"Okay, so she's a dog.",Ghostbusters
1003,1:25:53,1:25:55,5153,It's a girl.,Ghostbusters
1004,1:26:0,1:26:3,5160, It's Gozer.  I thought Gozer was a man.,Ghostbusters
1005,1:26:3,1:26:7,5163," It's whatever it wants to be.  Whatever it is, it's gotta get by us.",Ghostbusters
1006,1:26:7,1:26:8,5167,Right.,Ghostbusters
1007,1:26:9,1:26:11,5169,"Go get her, Ray!",Ghostbusters
1008,1:26:23,1:26:25,5183,Gozer the Gozerian?,Ghostbusters
1009,1:26:28,1:26:33,5188,Good evening. As a duly designated representative of the city...,Ghostbusters
1010,1:26:33,1:26:35,5193,...county and state of New York...,Ghostbusters
1011,1:26:35,1:26:37,5195,...I order you to cease all supernatural activity...,Ghostbusters
1012,1:26:38,1:26:39,5198,...and return to your place of origin...,Ghostbusters
1013,1:26:40,1:26:42,5200,...or to the nearest convenient parallel dimension.,Ghostbusters
1014,1:26:43,1:26:45,5203,"That ought to do it. Thanks very much, Ray.",Ghostbusters
1015,1:26:45,1:26:48,5205,Are you a god?,Ghostbusters
1016,1:26:55,1:27:0,5215, No.  Then die!,Ghostbusters
1017,1:27:24,1:27:30,5244,"Ray, when someone asks you if you're a god, you say, ""Yes.""",Ghostbusters
1018,1:27:31,1:27:35,5251,All right. This chick is toast.,Ghostbusters
1019,1:27:48,1:27:50,5268, Got your stick?  Holding it.,Ghostbusters
1020,1:27:52,1:27:54,5272,Heat them up!,Ghostbusters
1021,1:27:54,1:27:56,5274,Smoking!,Ghostbusters
1022,1:27:56,1:27:59,5276, Make them hard.  Ready!,Ghostbusters
1023,1:27:59,1:28:2,5279,Let's show this prehistoric bitch how we do things downtown.,Ghostbusters
1024,1:28:5,1:28:6,5285,Throw it!,Ghostbusters
1025,1:28:15,1:28:19,5295," Nimble little minx, isn't she?  We better go full stream.",Ghostbusters
1026,1:28:19,1:28:22,5299,Aim for the flattop.,Ghostbusters
1027,1:28:31,1:28:33,5311,Wasn't so hard.,Ghostbusters
1028,1:28:40,1:28:41,5320,We neutronised it.,Ghostbusters
1029,1:28:41,1:28:44,5321,You know what that means? A complete particle reversal.,Ghostbusters
1030,1:28:44,1:28:47,5324,And we had the tools. We had the talent.,Ghostbusters
1031,1:28:47,1:28:49,5327,It's Miller time.,Ghostbusters
1032,1:28:49,1:28:54,5329," Ray, this looks extraordinarily bad.  Oh, no.",Ghostbusters
1033,1:28:54,1:28:56,5334,What?,Ghostbusters
1034,1:29:5,1:29:7,5345,Look out!,Ghostbusters
1035,1:29:30,1:29:36,5370,"Subcreatures. Gozer the Gozerian, Gozer the Destructor...",Ghostbusters
1036,1:29:36,1:29:41,5376,...Volguus Zildrohar the Traveller has come.,Ghostbusters
1037,1:29:41,1:29:44,5381,Choose and perish.,Ghostbusters
1038,1:29:44,1:29:47,5384,"What do you mean, ""choose""? We don't understand.",Ghostbusters
1039,1:29:47,1:29:53,5387,Choose. Choose the form of the Destructor.,Ghostbusters
1040,1:29:53,1:29:58,5393,"Oh, I get it. I get it. Oh, very cute.",Ghostbusters
1041,1:29:58,1:30:1,5398,Whatever we think of. If we think of J. Edgar Hoover...,Ghostbusters
1042,1:30:1,1:30:5,5401,"...J. Edgar Hoover will appear and destroy us, so empty your heads.",Ghostbusters
1043,1:30:5,1:30:8,5405,Don't think of anything. We've only got one shot at this.,Ghostbusters
1044,1:30:8,1:30:12,5408,The choice is made.,Ghostbusters
1045,1:30:12,1:30:14,5412,The Traveller has come.,Ghostbusters
1046,1:30:14,1:30:16,5414,Nobody choosed anything.,Ghostbusters
1047,1:30:17,1:30:18,5417, Did you choose anything?  No.,Ghostbusters
1048,1:30:18,1:30:20,5418, Did you?  My mind is blank.,Ghostbusters
1049,1:30:20,1:30:22,5420,I didn't choose anything!,Ghostbusters
1050,1:30:32,1:30:34,5432,I couldn't help it.,Ghostbusters
1051,1:30:35,1:30:37,5435,It just popped in there.,Ghostbusters
1052,1:30:38,1:30:41,5438,What? What just popped in there?,Ghostbusters
1053,1:30:41,1:30:44,5441, I tried to think...  Look!,Ghostbusters
1054,1:30:45,1:30:48,5445, No! It can't be.  What is it?,Ghostbusters
1055,1:30:48,1:30:50,5448," It can't be.  What did you do, Ray?",Ghostbusters
1056,1:30:50,1:30:52,5450,"Oh, shit.",Ghostbusters
1057,1:31:3,1:31:5,5463,It's the Stay Puft Marshmallow Man.,Ghostbusters
1058,1:31:36,1:31:38,5496,There's something you don't see every day.,Ghostbusters
1059,1:31:39,1:31:40,5499,I tried to think of a harmless thing.,Ghostbusters
1060,1:31:41,1:31:43,5501,Something I loved from my childhood.,Ghostbusters
1061,1:31:43,1:31:48,5503,"Something that could never, ever possibly destroy us. Mr. Stay Puft.",Ghostbusters
1062,1:31:48,1:31:50,5508,"Nice thinking, Ray.",Ghostbusters
1063,1:31:51,1:31:53,5511,We used to roast Stay Puft marshmallows...,Ghostbusters
1064,1:31:53,1:31:55,5513,...by the fire at Camp Waconda.,Ghostbusters
1065,1:31:57,1:32:1,5517,"Ray, has gone byebye, Egon. What have you got left?",Ghostbusters
1066,1:32:1,1:32:6,5521,"Sorry, Venkman. I'm terrified beyond the capacity for rational thought.",Ghostbusters
1067,1:32:16,1:32:19,5536," Oh, no.  Mother pus bucket.",Ghostbusters
1068,1:32:24,1:32:27,5544,Nobody steps on a church in my town.,Ghostbusters
1069,1:32:27,1:32:30,5547,"One, two, three, roast him.",Ghostbusters
1070,1:32:50,1:32:51,5570,"Funny, us going out like this.",Ghostbusters
1071,1:32:51,1:32:54,5571,Killed by a 100foot marshmallow man.,Ghostbusters
1072,1:32:54,1:32:57,5574,We've been going about this wrong. This Mr. Stay Puft is a sailor.,Ghostbusters
1073,1:32:57,1:33:1,5577,"He's in New York. We get this guy laid, we won't have any trouble.",Ghostbusters
1074,1:33:5,1:33:8,5585,I have a radical idea. The door swings both ways.,Ghostbusters
1075,1:33:8,1:33:11,5588,We could reverse the particle flow through the gate.,Ghostbusters
1076,1:33:11,1:33:13,5591,How?,Ghostbusters
1077,1:33:13,1:33:15,5593," We'll cross the streams.  Excuse me, Egon.",Ghostbusters
1078,1:33:15,1:33:17,5595,You said crossing the streams was bad.,Ghostbusters
1079,1:33:17,1:33:20,5597, Cross the streams.  You're gonna endanger us.,Ghostbusters
1080,1:33:20,1:33:22,5600,You're gonna endanger our client...,Ghostbusters
1081,1:33:22,1:33:25,5602,...the nice lady who paid us in advance before she became a dog.,Ghostbusters
1082,1:33:26,1:33:30,5606,Not necessarily. There's definitely a very slim chance we'll survive.,Ghostbusters
1083,1:33:35,1:33:39,5615,I love this plan. I'm excited to be a part of it. Let's do it.,Ghostbusters
1084,1:33:39,1:33:43,5619,"This job is definitely not worth 11,500 a year.",Ghostbusters
1085,1:33:47,1:33:48,5627,Hurry.,Ghostbusters
1086,1:33:50,1:33:52,5630,"See you on the other side, Ray.",Ghostbusters
1087,1:33:55,1:33:57,5635,"Nice working with you, Dr. Venkman.",Ghostbusters
1088,1:34:6,1:34:7,5646,"Let's turn them on, Spengler!",Ghostbusters
1089,1:34:11,1:34:13,5651,"Now, Spengler!",Ghostbusters
1090,1:34:18,1:34:20,5658,Get out of here!,Ghostbusters
1091,1:35:13,1:35:15,5713,Winston.,Ghostbusters
1092,1:35:16,1:35:17,5716,Are you all right?,Ghostbusters
1093,1:35:23,1:35:24,5723,Venkman?,Ghostbusters
1094,1:35:24,1:35:26,5724,Spengler!,Ghostbusters
1095,1:35:27,1:35:28,5727,Venkman!,Ghostbusters
1096,1:35:31,1:35:33,5731,Spengler.,Ghostbusters
1097,1:35:34,1:35:37,5734,"Oh, Spengler. Oh, are you okay?",Ghostbusters
1098,1:35:37,1:35:39,5737,I feel like the floor of a taxicab.,Ghostbusters
1099,1:35:40,1:35:42,5740," Venky!  Yeah, where are you?",Ghostbusters
1100,1:35:42,1:35:44,5742,"Oh, thank God.",Ghostbusters
1101,1:35:45,1:35:47,5745, You okay?  I'm all right.,Ghostbusters
1102,1:35:47,1:35:49,5747, You all right?  I'm all right.,Ghostbusters
1103,1:35:49,1:35:51,5749, You all right?  Yeah. You okay?,Ghostbusters
1104,1:35:51,1:35:53,5751,Fine.,Ghostbusters
1105,1:36:1,1:36:4,5761,It smells like barbecued dog hair.,Ghostbusters
1106,1:36:5,1:36:7,5765,"Oh, Venkman.",Ghostbusters
1107,1:36:7,1:36:9,5767,"Oh, Venkman, I'm sorry.",Ghostbusters
