Index,Start Time,End Time,Start Time (sec),Text,Movie
85,0:10:55,0:11:0,655,"Now he has chartered Russian subs to reach the most famous shipwreck of all, the Titanic.",Titanic
86,0:11:0,0:11:4,660,He is with us live via satellite from the research ship Keldysh...,Titanic
87,0:11:4,0:11:6,664,in the North Atlantic. Hello. Brock.,Titanic
88,0:11:6,0:11:10,666,"Hello, Tracy. Of course, everyone knows the familiar stories of Titanic.",Titanic
89,0:11:11,0:11:14,671,"You know, the nobility of the band playing to the very end and all that.",Titanic
90,0:11:14,0:11:18,674,But what I'm interested in are the untold stories. The secrets locked deep inside the hull of Titanic.,Titanic
91,0:11:19,0:11:23,679,And we're out here using robot technology to go further into the wreck...,Titanic
92,0:11:23,0:11:25,683,than anybody has ever done before.,Titanic
93,0:11:25,0:11:28,685,Your expedition is at the center of a storm of controversy...,Titanic
94,0:11:28,0:11:32,688,over salvage rights and even ethics. Many are calling you a graverobber.,Titanic
95,0:11:33,0:11:34,693,"Well, nobody ever called the recovery of the artifacts...",Titanic
96,0:11:35,0:11:36,695,What is it?,Titanic
97,0:11:36,0:11:38,696,"Turn that up, dear.",Titanic
98,0:11:38,0:11:41,698,I have museumtrained experts sent out here making sure...,Titanic
99,0:11:41,0:11:44,701,that these relics are preserved and catalogued properly.,Titanic
100,0:11:44,0:11:47,704,Take a look at this drawing that we found just today.,Titanic
101,0:11:47,0:11:50,707,A piece of paper that's been underwater for 84 years.,Titanic
102,0:11:51,0:11:53,711,And my team are able to preserve it intact.,Titanic
103,0:11:54,0:11:57,714,Should this have remained unseen at the bottom of the ocean for eternity...,Titanic
104,0:11:57,0:11:59,717,when we can see and enjoy it now?,Titanic
105,0:11:59,0:12:1,719,I'll be goddamned.,Titanic
106,0:12:5,0:12:6,725,Brock!,Titanic
107,0:12:6,0:12:8,726,There's a satellite call for you.,Titanic
108,0:12:8,0:12:11,728,"Bobby, we're launching. You see these submersibles going in the water?",Titanic
109,0:12:12,0:12:14,732,"Trust me, buddy. You want to take this call.",Titanic
110,0:12:15,0:12:17,735,This better be good.,Titanic
111,0:12:18,0:12:20,738,"Now, you gotta speak up. She's kind of old.",Titanic
112,0:12:21,0:12:22,741,Great.,Titanic
113,0:12:23,0:12:26,743,"This is Brock Lovett. How can I help you, Mrs...?",Titanic
114,0:12:26,0:12:28,746,Calvert. Rose Calvert.,Titanic
115,0:12:28,0:12:29,748,Mrs. Calvert.,Titanic
116,0:12:30,0:12:33,750,I was just wondering if you had found...,Titanic
117,0:12:34,0:12:36,754,"the ""Heart of the Ocean"" yet, Mr. Lovett.",Titanic
118,0:12:38,0:12:40,758,Told you you wanted to take the call.,Titanic
119,0:12:42,0:12:45,762,"All right, you have my attention, Rose.",Titanic
120,0:12:45,0:12:47,765,Can you tell us who the woman in the picture is?,Titanic
121,0:12:48,0:12:51,768,"Oh, yes. The woman in the picture is me.",Titanic
122,0:13:8,0:13:12,788,She's a goddamn liar! Some nutcase seeking money or publicity.,Titanic
123,0:13:12,0:13:16,792,"God only knows why. Like that Russian babe, Anesthesia.",Titanic
124,0:13:16,0:13:18,796,They're inbound!,Titanic
125,0:13:23,0:13:27,803,"Rose DeWitt Bukater died on the Titanic when she was 17, right?",Titanic
126,0:13:28,0:13:31,808," That's right.  If she had lived, she'd be over 100 by now.",Titanic
