Index,Start Time,End Time,Start Time (sec),Text,Movie
1118,1:20:26,1:20:31,4826,You lyin' bitch. She is lyin' like a motherfucker. I know that...,Get Out
1119,1:20:31,1:20:34,4831,"Ooh, that TSA shit tingles. This motherfucker's lying.",Get Out
1120,1:20:36,1:20:38,4836,"Okay, I got you. I'm gonna record your ass.",Get Out
1121,1:20:39,1:20:40,4839,I'mma record the shit outta you.,Get Out
1122,1:20:41,1:20:43,4841,You talk too goddamn much. You're gonna say somethin'.,Get Out
1123,1:20:43,1:20:45,4843,Hold on. Record.,Get Out
1124,1:20:46,1:20:47,4846,Speaker.,Get Out
1125,1:20:48,1:20:49,4848,Unmute.,Get Out
1126,1:20:51,1:20:52,4851,"Uh, Rose?",Get Out
1127,1:20:52,1:20:54,4852,Uhhuh? Um...,Get Out
1128,1:20:54,1:20:58,4854,"So last time I talked to Chris, he told me your mama hypnotized him.",Get Out
1129,1:20:59,1:21:1,4859,"Rod, just stop.",Get Out
1130,1:21:2,1:21:3,4862,Huh?,Get Out
1131,1:21:6,1:21:7,4866,I know why you're calling.,Get Out
1132,1:21:8,1:21:9,4868,Why is that?,Get Out
1133,1:21:10,1:21:12,4870,"It's kind of obvious, don't you think?",Get Out
1134,1:21:13,1:21:14,4873,What?,Get Out
1135,1:21:16,1:21:17,4876,That there's something between us.,Get Out
1136,1:21:18,1:21:20,4878,"No. What you talkin' about, girl? I called you about Chris.",Get Out
1137,1:21:21,1:21:24,4881,"No, Rod, whenever we'd go out, I remember you looking at me.",Get Out
1138,1:21:24,1:21:26,4884,What the fuck you... No! Chris is my best friend.,Get Out
1139,1:21:26,1:21:28,4886,"Look, if you did somethin' to him...",Get Out
1140,1:21:28,1:21:30,4888,"I know you think about fucking me, Rod.",Get Out
1141,1:21:30,1:21:33,4890,Ain't nobody thought about fucking you. Why would you say some stupid shit?,Get Out
1142,1:21:33,1:21:35,4893,What the... You ass! Fuck you! I didn't wanna...,Get Out
1143,1:21:35,1:21:37,4895,Fuck you! Bye!,Get Out
1144,1:21:38,1:21:39,4898,Shit!,Get Out
1145,1:21:40,1:21:43,4900,God! She's so... She's a fuckin'... She's a...,Get Out
1146,1:21:43,1:21:44,4903,She's a genius.,Get Out
1147,1:22:19,1:22:21,4939,"Wait, wait, wait, wait.",Get Out
1148,1:22:25,1:22:26,4945,"Hey, Chris.",Get Out
1149,1:22:27,1:22:28,4947,"How's it going, buddy?",Get Out
1150,1:22:30,1:22:33,4950,You can answer. There's an intercom in the room.,Get Out
1151,1:22:34,1:22:36,4954,Where's Rose?,Get Out
1152,1:22:36,1:22:38,4956,"Oh, you dirty dog.",Get Out
1153,1:22:39,1:22:42,4959,"You're one of the lucky ones, trust me.",Get Out
1154,1:22:42,1:22:46,4962,Jeremy's wrangling method sounds way less pleasant.,Get Out
1155,1:22:46,1:22:50,4966,"I'm supposed to answer any outstanding questions,",Get Out
1156,1:22:50,1:22:52,4970,concerns you may have so far.,Get Out
1157,1:22:52,1:22:56,4972,"Apparently, our common understanding of the process",Get Out
1158,1:22:57,1:23:0,4977,has a positive impact on the success rate of the procedure.,Get Out
1159,1:23:4,1:23:6,4984,"You could give a shit, right? Okay.",Get Out
1160,1:23:7,1:23:9,4987,Let me just tell you what it is.,Get Out
1161,1:23:10,1:23:14,4990,Phase one was the hypnotism.,Get Out
1162,1:23:14,1:23:16,4994,That's how they sedate you.,Get Out
1163,1:23:16,1:23:18,4996,Phase two is this.,Get Out
1164,1:23:18,1:23:22,4998,Mental preparation. It's basically psychological preop.,Get Out
1165,1:23:24,1:23:25,5004,Preop?,Get Out
1166,1:23:26,1:23:27,5006,For phase three.,Get Out
1167,1:23:28,1:23:30,5008,The transplantation.,Get Out
1168,1:23:33,1:23:35,5013,"Well, partial, actually.",Get Out
1169,1:23:35,1:23:39,5015,The piece of your brain connected to your nervous system,Get Out
1170,1:23:39,1:23:44,5019,"needs to stay put, keeping those intricate connections intact.",Get Out
1171,1:23:45,1:23:47,5025,"So you won't be gone, not completely.",Get Out
1172,1:23:48,1:23:52,5028,"A sliver of you will still be in there, somewhere, limited consciousness.",Get Out
1173,1:23:56,1:23:59,5036,You'll be able to see and hear,Get Out
1174,1:24:1,1:24:2,5041,"what your body is doing,",Get Out
1175,1:24:3,1:24:6,5043,but your existence will be as a passenger.,Get Out
1176,1:24:11,1:24:13,5051,An audience. You'll live in...,Get Out
1177,1:24:13,1:24:15,5053,The Sunken Place.,Get Out
1178,1:24:16,1:24:18,5056,Now you're in the Sunken Place.,Get Out
1179,1:24:22,1:24:25,5062,Yeah. That's what she calls it.,Get Out
1180,1:24:26,1:24:30,5066,"Now, I'll control the motor functions, so I'll be...",Get Out
1181,1:24:30,1:24:31,5070,Me.,Get Out
1182,1:24:33,1:24:34,5073,You'll be me.,Get Out
1183,1:24:35,1:24:37,5075,"Good, good.",Get Out
1184,1:24:37,1:24:40,5077,You got it quick. Good on you.,Get Out
1185,1:24:41,1:24:43,5081,"Why us, huh?",Get Out
1186,1:24:46,1:24:47,5086,Why black people?,Get Out
1187,1:24:51,1:24:52,5091,Who knows?,Get Out
1188,1:24:53,1:24:56,5093,"People want a change. Some people wanna be stronger,",Get Out
1189,1:24:57,1:24:59,5097,"faster, cooler.",Get Out
1190,1:24:59,1:25:1,5099,Black is in fashion.,Get Out
1191,1:25:2,1:25:6,5102,But please don't lump me in with that. I could give a shit what color you are.,Get Out
1192,1:25:6,1:25:11,5106,No. What I want is deeper.,Get Out
1193,1:25:13,1:25:16,5113,"I want your eye, man.",Get Out
1194,1:25:18,1:25:21,5118,I want those things you see through.,Get Out
1195,1:25:23,1:25:25,5123,This is crazy.,Get Out
1196,1:25:27,1:25:29,5127,"Okay, I'm done.",Get Out
1197,1:26:6,1:26:7,5166,"No, no, no, no.",Get Out
1198,1:29:2,1:29:3,5342,Jeremy?,Get Out
