Index,Start Time,End Time,Start Time (sec),Text,Movie
949,1:51:52,1:51:54,6712,Please.,The Hunger Games
950,1:52:6,1:52:8,6726, Even if I don't make it...  Shh.,The Hunger Games
951,1:52:9,1:52:10,6729,Stop it.,The Hunger Games
952,1:52:16,1:52:18,6736,"Attention, Tributes. Attention.",The Hunger Games
953,1:52:19,1:52:22,6739,"Commencing at sunrise, there will be a feast tomorrow",The Hunger Games
954,1:52:22,1:52:23,6742,at the Cornucopia.,The Hunger Games
955,1:52:23,1:52:27,6743,This will be no ordinary occasion.,The Hunger Games
956,1:52:27,1:52:30,6747,Each of you needs something desperately.,The Hunger Games
957,1:52:30,1:52:34,6750,And we plan to be generous hosts.,The Hunger Games
958,1:52:34,1:52:36,6754,Your medicine.,The Hunger Games
959,1:52:36,1:52:37,6756,You're not going alone.,The Hunger Games
960,1:52:37,1:52:39,6757,"Yeah? You need it, and you can't walk.",The Hunger Games
961,1:52:39,1:52:42,6759,"Katniss, you're not gonna risk your life for me. I'm not gonna let you.",The Hunger Games
962,1:52:42,1:52:45,6762,You would do it for me. Wouldn't you?,The Hunger Games
963,1:52:47,1:52:49,6767,Why are you doing this?,The Hunger Games
964,1:53:7,1:53:10,6787,Now there's no way I'm letting you go.,The Hunger Games
965,1:53:10,1:53:11,6790,Peeta...,The Hunger Games
966,1:53:11,1:53:12,6791,Please.,The Hunger Games
967,1:53:13,1:53:14,6793,Stay.,The Hunger Games
968,1:53:19,1:53:20,6799,Okay.,The Hunger Games
969,1:53:22,1:53:23,6802,I'll stay.,The Hunger Games
970,1:54:52,1:54:54,6892,"Oh, God!",The Hunger Games
971,1:55:25,1:55:27,6925,Where's lover boy?,The Hunger Games
972,1:55:29,1:55:33,6929,"Oh, I see. You were gonna help him, right?",The Hunger Games
973,1:55:34,1:55:38,6934,"Well, that's sweet. You know, it's too bad that you couldn't help your little friend.",The Hunger Games
974,1:55:39,1:55:41,6939,That little girl? What was her name again?,The Hunger Games
975,1:55:42,1:55:43,6942,Rue?,The Hunger Games
976,1:55:46,1:55:48,6946,"Yeah, well, we killed her.",The Hunger Games
977,1:55:49,1:55:52,6949,And now we're gonna kill you.,The Hunger Games
978,1:55:58,1:55:59,6958,You kill her?,The Hunger Games
979,1:55:59,1:56:0,6959, No!  I heard you!,The Hunger Games
980,1:56:0,1:56:2,6960, Cato! Cato!  You said her name!,The Hunger Games
981,1:56:2,1:56:4,6962,You said her name!,The Hunger Games
982,1:56:14,1:56:16,6974,"Just this time, 12.",The Hunger Games
983,1:56:17,1:56:18,6977,For Rue.,The Hunger Games
984,1:56:34,1:56:37,6994,"Peeta, I got it. I got the medicine.",The Hunger Games
985,1:56:38,1:56:39,6998, What happened to you?  I'm fine.,The Hunger Games
986,1:56:39,1:56:41,6999,"No, you're not. What happened?",The Hunger Games
987,1:56:41,1:56:43,7001,"The girl from 2, she threw a knife. I'm okay.",The Hunger Games
988,1:56:43,1:56:45,7003,You shouldn't have gone. You said you weren't gonna go.,The Hunger Games
989,1:56:45,1:56:47,7005,You got worse.,The Hunger Games
990,1:56:51,1:56:52,7011,I'm sorry.,The Hunger Games
991,1:56:53,1:56:55,7013,"You need some of that, too.",The Hunger Games
992,1:56:55,1:56:56,7015,I'm okay.,The Hunger Games
993,1:56:59,1:57:1,7019,That feels better.,The Hunger Games
994,1:57:3,1:57:5,7023,Okay. Now you.,The Hunger Games
995,1:57:5,1:57:8,7025," I'm okay.  No, come on, you need it, too.",The Hunger Games
996,1:57:8,1:57:9,7028,Come on.,The Hunger Games
997,1:57:9,1:57:11,7029,All right.,The Hunger Games
998,1:58:10,1:58:11,7090,Hi.,The Hunger Games
999,1:58:13,1:58:15,7093,Oh. You're so much better.,The Hunger Games
1000,1:58:18,1:58:19,7098,"Oh, my God, Peeta.",The Hunger Games
1001,1:58:20,1:58:22,7100,I hardly feel anything.,The Hunger Games
1002,1:58:23,1:58:25,7103,We could go home.,The Hunger Games
1003,1:58:26,1:58:29,7106,We could. We're the only team left.,The Hunger Games
1004,1:58:29,1:58:31,7109,We could go home.,The Hunger Games
1005,1:58:36,1:58:37,7116,We know Thresh took off.,The Hunger Games
1006,1:58:37,1:58:39,7117,Cato's gonna be by the Cornucopia.,The Hunger Games
1007,1:58:39,1:58:41,7119,He's not gonna go someplace he doesn't know.,The Hunger Games
1008,1:58:41,1:58:44,7121,"Foxface, she could be anywhere.",The Hunger Games
1009,1:58:47,1:58:50,7127,We should probably hunt around here. We don't have any food left.,The Hunger Games
1010,1:58:50,1:58:51,7130,"Okay, I'll take the bow.",The Hunger Games
1011,1:58:54,1:58:56,7134,I'm just kidding. I'll go pick some stuff.,The Hunger Games
1012,1:59:14,1:59:15,7154,Peeta?,The Hunger Games
1013,1:59:20,1:59:21,7160,Peeta?,The Hunger Games
1014,1:59:24,1:59:25,7164,Peeta!,The Hunger Games
1015,1:59:27,1:59:28,7167,Peeta!,The Hunger Games
