Index,Start Time,End Time,Start Time (sec),Text,Movie
293,0:22:32,0:22:35,1352,And a small bedroom for your son.,The Shining
294,0:22:38,0:22:40,1358,Perfect for a child.,The Shining
295,0:22:47,0:22:50,1367,"Well, then. Place is very nicely selfcontained.",The Shining
296,0:22:50,0:22:52,1370,Easy to keep.,The Shining
297,0:22:55,0:22:56,1375,Cozy.,The Shining
298,0:22:56,0:22:58,1376,"Yes, very cozy for a family.",The Shining
299,0:22:59,0:23:0,1379,If you feel like spreading out...,The Shining
300,0:23:0,0:23:3,1380,...you have the rest of the hotel to move around in.,The Shining
301,0:23:5,0:23:7,1385,"Well, it's very...",The Shining
302,0:23:8,0:23:9,1388,...homey.,The Shining
303,0:23:12,0:23:14,1392,This is our famous hedge maze.,The Shining
304,0:23:14,0:23:19,1394,It's quite an attraction here. The walls are 13 feet high...,The Shining
305,0:23:19,0:23:21,1399,...and the hedge is as old as the hotel itself.,The Shining
306,0:23:21,0:23:24,1401,"A lot of fun, but I wouldn't want to go in there...",The Shining
307,0:23:24,0:23:27,1404,...unless I had an hour to spare to find my way out.,The Shining
308,0:23:29,0:23:31,1409,When was the Overlook built?,The Shining
309,0:23:32,0:23:34,1412,Construction started in 1907.,The Shining
310,0:23:34,0:23:36,1414,It was finished in 1909.,The Shining
311,0:23:36,0:23:39,1416,The site's supposed to be on an Indian burial ground.,The Shining
312,0:23:39,0:23:41,1419,They actually had to repel...,The Shining
313,0:23:41,0:23:44,1421,...a few Indian attacks as they were building it.,The Shining
314,0:23:45,0:23:47,1425,That's our Snowcat.,The Shining
315,0:23:47,0:23:49,1427,Can you both drive a car?,The Shining
316,0:23:50,0:23:53,1430,That's fine. Basically the Snowcat operates very much like a car.,The Shining
317,0:23:54,0:23:56,1434,It won't take you long to get the hang of it.,The Shining
318,0:23:57,0:24:1,1437,"As a matter of fact, we brought a decorator in from Chicago...",The Shining
319,0:24:1,0:24:4,1441,...just last year to refurbish this part of the hotel.,The Shining
320,0:24:4,0:24:6,1444,He sure did a beautiful job.,The Shining
321,0:24:6,0:24:9,1446,Pink and gold are my favorite colors.,The Shining
322,0:24:10,0:24:12,1450,This is our Gold Ballroom.,The Shining
323,0:24:13,0:24:15,1453,I'll say!,The Shining
324,0:24:15,0:24:19,1455,We can accommodate up to 300 people here very comfortably.,The Shining
325,0:24:19,0:24:22,1459,"Boy, we could really have a good party in this room.",The Shining
326,0:24:22,0:24:26,1462,I'm afraid you won't do too well here unless you brought supplies.,The Shining
327,0:24:26,0:24:29,1466,We remove the booze from the premises when we shut down.,The Shining
328,0:24:30,0:24:33,1470,That reduces the insurance we normally have to carry.,The Shining
329,0:24:33,0:24:34,1473,We don't drink.,The Shining
330,0:24:34,0:24:35,1474,Then you're in luck.,The Shining
331,0:24:36,0:24:40,1476,"Dick, come on over and say hello to Mr. and Mrs. Torrance.",The Shining
332,0:24:40,0:24:42,1480,"This is Dick Hallorann, our head chef.",The Shining
333,0:24:42,0:24:45,1482,"Mr. Hallorann, I'm Jack. This is my wife, Winifred.",The Shining
334,0:24:45,0:24:47,1485,Glad to meet you.,The Shining
335,0:24:47,0:24:50,1487,The Torrances will take care of the Overlook this winter.,The Shining
336,0:24:50,0:24:54,1490,That's just great. How do you folks like our hotel so far?,The Shining
337,0:24:54,0:24:56,1494,It's just wonderful.,The Shining
338,0:24:56,0:24:57,1496,"Hi, Danny!",The Shining
339,0:24:58,0:25:1,1498,I found him outside looking for you.,The Shining
340,0:25:2,0:25:5,1502,Did you get tired of bombing the universe?,The Shining
341,0:25:6,0:25:8,1506,Come on over here.,The Shining
342,0:25:8,0:25:9,1508,"Thank you, Susie.",The Shining
343,0:25:10,0:25:14,1510,I think it'd be good if you could show Mrs. Torrance the kitchen...,The Shining
344,0:25:14,0:25:16,1514,...while I continue on with Jack.,The Shining
345,0:25:16,0:25:18,1516,It would be a pleasure. Right this way.,The Shining
346,0:25:18,0:25:20,1518,"Great. See you later, hon.",The Shining
347,0:25:20,0:25:22,1520,"Bye, darling.",The Shining
348,0:25:24,0:25:27,1524,"Mrs. Torrance, your husband introduced you as Winifred.",The Shining
349,0:25:27,0:25:30,1527,"Now, are you a ""Winnie"", or a ""Freddie""?",The Shining
350,0:25:30,0:25:31,1530,I'm a Wendy.,The Shining
351,0:25:32,0:25:35,1532,Wendy. That's nice. That's the prettiest.,The Shining
352,0:25:35,0:25:37,1535,"This is the kitchen, huh?",The Shining
353,0:25:37,0:25:39,1537,This is it.,The Shining
354,0:25:39,0:25:42,1539,"How do you like it, Danny? Is it big enough for you?",The Shining
355,0:25:43,0:25:45,1543,It's the biggest place I ever seen.,The Shining
356,0:25:45,0:25:47,1545,This whole place is such an enormous maze.,The Shining
357,0:25:47,0:25:51,1547,I'll have to leave a trail of breadcrumbs every time I come in.,The Shining
358,0:25:52,0:25:54,1552,Don't let it get you down.,The Shining
359,0:25:54,0:25:57,1554,"It's big, but it ain't nothing but a kitchen.",The Shining
360,0:25:57,0:25:59,1557,A lot of this stuff you'll never have to touch.,The Shining
361,0:25:59,0:26:1,1559,I wouldn't know what to do with it if I did.,The Shining
362,0:26:2,0:26:5,1562,"One thing for sure, you don't have to worry about food.",The Shining
363,0:26:5,0:26:10,1565,You folks could eat here for a year and never have the same menu twice.,The Shining
364,0:26:10,0:26:13,1570,Right here is our walkin freezer.,The Shining
365,0:26:14,0:26:17,1574,This is where we keep all of our meat.,The Shining
366,0:26:17,0:26:19,1577,You got 15 rib roasts...,The Shining
367,0:26:19,0:26:22,1579,...30 tenpound bags of hamburger.,The Shining
368,0:26:22,0:26:25,1582,"We got 12 turkeys, about 40 chickens...",The Shining
369,0:26:25,0:26:28,1585,"...50 sirloin steaks, two dozen of pork roast...",The Shining
370,0:26:28,0:26:31,1588,"...and 20 legs of lamb. Do you like lamb, Doc?",The Shining
371,0:26:33,0:26:35,1593,"You don't? What's your favorite food, then?",The Shining
372,0:26:35,0:26:37,1595,French fries and ketchup.,The Shining
373,0:26:38,0:26:40,1598,"I think we can manage that too, Doc.",The Shining
374,0:26:40,0:26:42,1600,"Come along, now. Watch your step.",The Shining
375,0:26:48,0:26:50,1608,How'd you know we call him Doc?,The Shining
376,0:26:50,0:26:54,1610," Beg your pardon?  Doc. You called Danny ""Doc"" twice.",The Shining
377,0:26:54,0:26:56,1614,I did?,The Shining
378,0:26:57,0:27:0,1617,"We call him Doc sometimes, like in the Bugs Bunny cartoons.",The Shining
379,0:27:0,0:27:1,1620,But how did you know?,The Shining
380,0:27:1,0:27:4,1621,I guess I probably heard you call him that.,The Shining
381,0:27:4,0:27:6,1624,It's possible. But I honestly don't remember...,The Shining
382,0:27:7,0:27:9,1627,...calling him that since we've been with you.,The Shining
383,0:27:9,0:27:11,1629,"Anyway, he looks like a Doc, doesn't he?",The Shining
384,0:27:13,0:27:14,1633,"What's up, Doc?",The Shining
385,0:27:16,0:27:18,1636,"Now, this is the storeroom.",The Shining
386,0:27:20,0:27:22,1640,In here is where we keep...,The Shining
387,0:27:22,0:27:25,1642,...all the dried goods and the canned goods.,The Shining
388,0:27:25,0:27:27,1645,We got canned fruits and vegetables...,The Shining
389,0:27:28,0:27:31,1648,"...canned fish and meats, hot and cold cereals.",The Shining
390,0:27:32,0:27:35,1652,"Post Toasties, Corn Flakes, Sugar Puffs...",The Shining
391,0:27:35,0:27:39,1655,"...Rice Krispies, oatmeal, Wheatena and Cream of Wheat.",The Shining
392,0:27:39,0:27:42,1659,You got a dozen jugs of black molasses.,The Shining
393,0:27:42,0:27:45,1662,We got 60 boxes of dried milk...,The Shining
394,0:27:53,0:27:55,1673,"How'd you like some ice cream, Doc?",The Shining
395,0:27:58,0:28:0,1678,"Sociables, finger rolls...",The Shining
396,0:28:0,0:28:1,1680,...and 7 kinds of what have you.,The Shining
397,0:28:2,0:28:5,1682,"Now, we've got dried peaches, dried apricots...",The Shining
398,0:28:5,0:28:8,1685,...dried raisins and dried prunes.,The Shining
399,0:28:9,0:28:13,1689,"You know, you got to keep regular if you want to be happy.",The Shining
400,0:28:16,0:28:17,1696, How're you getting on?  Fine.,The Shining
401,0:28:18,0:28:21,1698,Can we borrow Mrs. Torrance? We're on our way to the basement.,The Shining
402,0:28:21,0:28:23,1701,I promise we won't keep her very long.,The Shining
403,0:28:24,0:28:27,1704,"No problem, Mr. Ullman. I was just getting to the ice cream.",The Shining
404,0:28:27,0:28:29,1707,"You like ice cream, Doc?",The Shining
405,0:28:30,0:28:31,1710,I thought you did.,The Shining
406,0:28:31,0:28:34,1711,You folks mind if I give Danny some ice cream while we wait?,The Shining
407,0:28:34,0:28:36,1714, Not at all.  We don't mind.,The Shining
408,0:28:36,0:28:38,1716," Good.  Sound good to you, Doc?",The Shining
409,0:28:39,0:28:41,1719,"Okay, you behave yourself.",The Shining
410,0:28:44,0:28:46,1724,What kind of ice cream do you like?,The Shining
411,0:28:46,0:28:47,1726,Chocolate.,The Shining
412,0:28:47,0:28:50,1727,"Chocolate it shall be. Come on, son.",The Shining
413,0:28:54,0:28:56,1734,"It's amazing, all this activity today.",The Shining
414,0:28:57,0:28:59,1737,"The guests and some staff left yesterday, but the...",The Shining
415,0:29:0,0:29:1,1740,...last day's always hectic.,The Shining
416,0:29:1,0:29:4,1741,Everybody wants to be on their way as early as possible.,The Shining
417,0:29:4,0:29:9,1744,"By 5:00 tonight, you'll never know anybody was ever here.",The Shining
418,0:29:9,0:29:11,1749,"Just like a ghost ship, huh?",The Shining
419,0:29:16,0:29:19,1756,Do you know how I knew your name was Doc?,The Shining
420,0:29:26,0:29:28,1766,"You know what I'm talking about, don't you?",The Shining
421,0:29:35,0:29:39,1775,I can remember when I was a little boy...,The Shining
422,0:29:39,0:29:42,1779,...my grandmother and I could hold conversations...,The Shining
423,0:29:42,0:29:46,1782,...entirely without ever opening our mouths.,The Shining
424,0:29:47,0:29:49,1787,"She called it ""shining.""",The Shining
425,0:29:51,0:29:53,1791,And for a long time I thought it was just the two of us...,The Shining
426,0:29:54,0:29:56,1794,"...that had ""the shine"" to us.",The Shining
427,0:29:57,0:30:0,1797,Just like you probably thought you was the only one.,The Shining
428,0:30:1,0:30:2,1801,But there are other folks...,The Shining
429,0:30:3,0:30:6,1803,"...though mostly they don't know it, or don't believe it.",The Shining
430,0:30:11,0:30:13,1811,How long have you been able to do it?,The Shining
431,0:30:19,0:30:21,1819,Why don't you want to talk about it?,The Shining
432,0:30:26,0:30:28,1826,I'm not supposed to.,The Shining
433,0:30:30,0:30:33,1830,Who says you ain't supposed to?,The Shining
434,0:30:36,0:30:37,1836,Tony.,The Shining
435,0:30:39,0:30:41,1839,Who's Tony?,The Shining
436,0:30:43,0:30:47,1843,Tony's the little boy that lives in my mouth.,The Shining
437,0:30:49,0:30:51,1849,Is Tony the one that...,The Shining
438,0:30:51,0:30:53,1851,...tells you things?,The Shining
439,0:30:57,0:31:0,1857,How does he tell you things?,The Shining
440,0:31:1,0:31:6,1861,"It's like I go to sleep, and he shows me things.",The Shining
441,0:31:6,0:31:10,1866,"But when I wake up, I can't remember everything.",The Shining
442,0:31:12,0:31:15,1872,Does your mom and dad know about Tony?,The Shining
443,0:31:19,0:31:21,1879,Do they know he tells you things?,The Shining
444,0:31:22,0:31:25,1882,Tony told me never to tell them.,The Shining
445,0:31:27,0:31:31,1887,Has Tony ever told you anything about this place?,The Shining
446,0:31:31,0:31:33,1891,About the Overlook Hotel?,The Shining
447,0:31:37,0:31:38,1897,I don't know.,The Shining
448,0:31:39,0:31:42,1899,"Now think real hard, Doc.",The Shining
449,0:31:42,0:31:43,1902,Think.,The Shining
450,0:31:46,0:31:49,1906,Maybe he showed me something.,The Shining
451,0:31:50,0:31:53,1910,Try to think of what it was.,The Shining
452,0:31:56,0:31:59,1916,"Mr. Hallorann, are you scared of this place?",The Shining
453,0:32:2,0:32:4,1922,Scared of nothing here.,The Shining
454,0:32:5,0:32:6,1925,It's just that...,The Shining
455,0:32:7,0:32:10,1927,"...you know, some places are like people.",The Shining
456,0:32:11,0:32:12,1931,Some shine...,The Shining
457,0:32:13,0:32:14,1933,...and some don't.,The Shining
458,0:32:15,0:32:17,1935,I guess you could say the Overlook Hotel...,The Shining
459,0:32:18,0:32:21,1938,...has something about it that's like shining.,The Shining
460,0:32:24,0:32:26,1944,Is there something bad here?,The Shining
461,0:32:38,0:32:40,1958,"You know, Doc, when something happens...",The Shining
462,0:32:41,0:32:44,1961,...it can leave a trace of itself behind.,The Shining
463,0:32:45,0:32:47,1965,"Say, like...",The Shining
464,0:32:47,0:32:50,1967,...if someone burns toast.,The Shining
465,0:32:52,0:32:57,1972,Maybe things that happen leave other kind of traces behind.,The Shining
466,0:32:58,0:33:1,1978,Not things that anyone can notice.,The Shining
467,0:33:1,0:33:6,1981,But things that people who shine can see.,The Shining
468,0:33:7,0:33:11,1987,Just like they can see things that haven't happened yet...,The Shining
469,0:33:13,0:33:17,1993,...sometimes they can see things that happened a long time ago.,The Shining
470,0:33:19,0:33:21,1999,I think a lot of things happened right here...,The Shining
471,0:33:22,0:33:25,2002,...in this particular hotel over the years.,The Shining
472,0:33:26,0:33:28,2006,And not all of them was good.,The Shining
473,0:33:32,0:33:34,2012,What about room 237?,The Shining
474,0:33:38,0:33:40,2018,Room 237?,The Shining
475,0:33:41,0:33:44,2021,"You're scared of room 237, ain't you?",The Shining
476,0:33:46,0:33:47,2026,"No, I ain't.",The Shining
477,0:33:49,0:33:53,2029,"Mr. Hallorann, what is in room 237?",The Shining
478,0:33:54,0:33:55,2034,Nothing.,The Shining
479,0:33:56,0:33:59,2036,There ain't nothing in room 237.,The Shining
480,0:33:59,0:34:3,2039,But you ain't got no business going in there anyway.,The Shining
481,0:34:3,0:34:5,2043,So stay out.,The Shining
482,0:34:5,0:34:8,2045,You understand? Stay out!,The Shining
483,0:35:47,0:35:49,2147,"Good morning, hon.",The Shining
484,0:35:51,0:35:52,2151,Your breakfast is ready.,The Shining
485,0:35:53,0:35:55,2153,What time is it?,The Shining
486,0:35:55,0:35:57,2155,It's about 11:30.,The Shining
487,0:35:59,0:36:0,2159,Jesus.,The Shining
488,0:36:1,0:36:4,2161,I guess we've been staying up too late.,The Shining
489,0:36:4,0:36:6,2164,I know it.,The Shining
490,0:36:7,0:36:10,2167,"I made them just the way you like them, sunnyside up.",The Shining
491,0:36:10,0:36:12,2170,Nice.,The Shining
492,0:36:14,0:36:16,2174,It's really pretty outside.,The Shining
493,0:36:16,0:36:19,2176,How about taking me for a walk after you finish your breakfast?,The Shining
494,0:36:20,0:36:24,2180,I suppose I ought to try to do some writing first.,The Shining
495,0:36:25,0:36:27,2185,Any ideas yet?,The Shining
496,0:36:28,0:36:30,2188,Lots of ideas.,The Shining
497,0:36:30,0:36:32,2190,No good ones.,The Shining
498,0:36:32,0:36:34,2192,Something will come.,The Shining
499,0:36:35,0:36:39,2195,It's just a matter of settling into the habit of writing every day.,The Shining
500,0:36:40,0:36:42,2200,That's all it is.,The Shining
501,0:36:44,0:36:47,2204,"It's really nice up here, isn't it?",The Shining
502,0:36:47,0:36:48,2207,I love it.,The Shining
503,0:36:49,0:36:51,2209,I really do.,The Shining
504,0:36:51,0:36:54,2211,I've never been this happy or comfortable anywhere.,The Shining
505,0:36:55,0:36:58,2215,It's amazing how fast you get used to such a big place.,The Shining
506,0:36:59,0:37:2,2219,"I tell you, when we first came up here...",The Shining
507,0:37:2,0:37:4,2222,...I thought it was kind of scary.,The Shining
508,0:37:4,0:37:7,2224,I fell in love with it right away.,The Shining
509,0:37:7,0:37:10,2227,When I came up here for my interview...,The Shining
510,0:37:11,0:37:14,2231,...it was as though I'd been here before.,The Shining
511,0:37:15,0:37:17,2235,"I mean, we all have moments of deja vu...",The Shining
512,0:37:18,0:37:20,2238,...but this was ridiculous.,The Shining
513,0:37:20,0:37:22,2240,It was almost as though I knew...,The Shining
514,0:37:23,0:37:26,2243,...what was going to be around every corner.,The Shining
515,0:37:59,0:38:3,2279,The loser has to keep America clean. How's that?,The Shining
516,0:38:3,0:38:5,2283, All right.  And you're going to lose.,The Shining
517,0:38:6,0:38:9,2286,And I'm going to get you. You'd better run fast!,The Shining
518,0:38:14,0:38:15,2294,Look out!,The Shining
519,0:38:15,0:38:17,2295,I'm coming in close.,The Shining
520,0:38:17,0:38:20,2297,Loser has to keep America clean.,The Shining
521,0:38:20,0:38:21,2300,Keep America clean.,The Shining
522,0:38:23,0:38:24,2303,"Danny, you win.",The Shining
523,0:38:24,0:38:27,2304,Let's take the rest of this walking.,The Shining
524,0:38:29,0:38:31,2309,Give me your hand.,The Shining
525,0:38:33,0:38:35,2313,Isn't it beautiful?,The Shining
526,0:38:53,0:38:54,2333,Dead end.,The Shining
527,0:39:52,0:39:53,2392,We made it.,The Shining
528,0:39:54,0:39:55,2394,Isn't it beautiful?,The Shining
529,0:40:17,0:40:19,2417,It's so pretty.,The Shining
530,0:40:23,0:40:26,2423,I didn't think it was going to be this big. Did you?,The Shining
531,0:40:37,0:40:40,2437,Rutherford was serving a life sentence...,The Shining
532,0:40:40,0:40:42,2440,...for a 1968 shooting.,The Shining
533,0:40:42,0:40:46,2442,And the search continues for that missing Aspen woman.,The Shining
534,0:40:46,0:40:49,2446,24yearold Susan Robertson has been missing 10 days.,The Shining
535,0:40:50,0:40:52,2450,She disappeared on a hunting trip with her husband.,The Shining
536,0:40:52,0:40:55,2452,They may have to call off the search...,The Shining
537,0:40:55,0:40:58,2455,...if a predicted snowstorm moves in tomorrow.,The Shining
538,0:40:58,0:41:0,2458,It's so beautiful in Denver today...,The Shining
539,0:41:0,0:41:2,2460,...it's hard to believe a snowstorm could be close.,The Shining
540,0:41:3,0:41:5,2463,I want to go outside and lie in the sun...,The Shining
541,0:41:5,0:41:9,2465,"...yet to our north, to our west, it is snowing and cold.",The Shining
542,0:41:9,0:41:11,2469,And it's moving...,The Shining
543,0:41:11,0:41:14,2471,...right here towards Colorado as we talk. It's incredible.,The Shining
544,0:43:43,0:43:44,2623,"Hi, hon.",The Shining
545,0:43:48,0:43:49,2628,How's it going?,The Shining
546,0:43:52,0:43:53,2632,Fine.,The Shining
547,0:43:55,0:43:56,2635,Get a lot written today?,The Shining
548,0:44:4,0:44:6,2644,The weather forecast said it's going to snow tonight.,The Shining
549,0:44:11,0:44:14,2651,What do you want me to do about it?,The Shining
550,0:44:16,0:44:18,2656,"Come on, hon.",The Shining
551,0:44:18,0:44:20,2658,Don't be so grouchy.,The Shining
552,0:44:21,0:44:22,2661,I'm not...,The Shining
553,0:44:22,0:44:24,2662,...being grouchy.,The Shining
554,0:44:24,0:44:27,2664,I just want to finish my work.,The Shining
555,0:44:30,0:44:32,2670,Okay. I understand.,The Shining
556,0:44:33,0:44:35,2673,I'll come back later with a couple of sandwiches.,The Shining
557,0:44:36,0:44:38,2676,Maybe you'll let me read something then.,The Shining
558,0:44:41,0:44:42,2681,Wendy...,The Shining
559,0:44:43,0:44:45,2683,...let me explain something to you.,The Shining
560,0:44:46,0:44:50,2686,"When you come in and interrupt, you're breaking my concentration.",The Shining
561,0:44:50,0:44:52,2690,You're distracting me...,The Shining
562,0:44:52,0:44:55,2692,...and it will then take me time to get back to where I was.,The Shining
563,0:44:55,0:44:57,2695,Understand?,The Shining
564,0:45:0,0:45:1,2700,Fine.,The Shining
565,0:45:3,0:45:4,2703,We're going to make a new rule:,The Shining
566,0:45:5,0:45:6,2705,Whenever I'm in here...,The Shining
567,0:45:6,0:45:8,2706,...and you hear me typing...,The Shining
568,0:45:10,0:45:13,2710,...or whatever the fuck you hear me doing in here...,The Shining
569,0:45:13,0:45:16,2713,"...when I'm in here, that means I am working.",The Shining
570,0:45:16,0:45:18,2716,That means don't come in.,The Shining
571,0:45:18,0:45:21,2718,"Now, do you think you can handle that?",The Shining
572,0:45:25,0:45:26,2725,Fine.,The Shining
573,0:45:27,0:45:31,2727,Why don't you start right now and get the fuck out of here?,The Shining
574,0:46:7,0:46:8,2767,"All right, you!",The Shining
575,0:46:9,0:46:11,2769,I know you've got more.,The Shining
576,0:46:13,0:46:14,2773,Missed!,The Shining
577,0:46:20,0:46:21,2780,Don't have!,The Shining
578,0:46:21,0:46:23,2781,No fair anymore.,The Shining
579,0:47:31,0:47:33,2851,I knew it.,The Shining
580,0:48:3,0:48:7,2883,This is KDK 12 calling KDK 1.,The Shining
581,0:48:9,0:48:13,2889,KDK 12 to KDK 1.,The Shining
582,0:48:13,0:48:16,2893,This is KDK 1. We're receiving you. Over.,The Shining
583,0:48:16,0:48:20,2896,"Hi, this is Wendy Torrance at the Overlook Hotel.",The Shining
584,0:48:20,0:48:23,2900,"Hi, how are you folks getting on up there? Over.",The Shining
585,0:48:23,0:48:25,2903,We're just fine.,The Shining
586,0:48:25,0:48:27,2905,But our telephones aren't doing too well.,The Shining
587,0:48:27,0:48:30,2907,"Are the lines down, by any chance? Over.",The Shining
588,0:48:31,0:48:35,2911,"Yes, quite a few of them are down due to the storm. Over.",The Shining
589,0:48:35,0:48:38,2915,Any chance of them being repaired soon? Over.,The Shining
590,0:48:39,0:48:40,2919,"Well, I wouldn't like to say.",The Shining
591,0:48:40,0:48:43,2920,Most winters they stay that way until spring. Over.,The Shining
592,0:48:44,0:48:47,2924,"Boy, this storm is really something, isn't it? Over.",The Shining
593,0:48:48,0:48:51,2928,Yes. It's one of the worst we've had for years.,The Shining
594,0:48:51,0:48:54,2931,"Is there anything else we can do for you, Mrs. Torrance?",The Shining
595,0:48:55,0:48:57,2935,I suppose not. Over.,The Shining
596,0:48:58,0:49:1,2938,"If you folks have any problems up there, just give us a call.",The Shining
597,0:49:1,0:49:3,2941,"And, Mrs. Torrance?",The Shining
598,0:49:3,0:49:7,2943,It might be a good idea if you leave your radio on all the time.,The Shining
599,0:49:8,0:49:9,2948,Okay. We'll do that.,The Shining
600,0:49:9,0:49:12,2949,It was real nice talking to you.,The Shining
601,0:49:12,0:49:14,2952,Bye. Over and out.,The Shining
602,0:49:49,0:49:51,2989,"Hello, Danny.",The Shining
603,0:49:57,0:49:59,2997,Come and play with us.,The Shining
604,0:50:4,0:50:7,3004,"Come and play with us, Danny.",The Shining
605,0:50:9,0:50:11,3009,Forever...,The Shining
606,0:50:12,0:50:14,3012,...and ever...,The Shining
607,0:50:15,0:50:17,3015,...and ever.,The Shining
608,0:50:49,0:50:50,3049,Tony...,The Shining
609,0:50:51,0:50:53,3051,...I'm scared.,The Shining
610,0:50:59,0:51:2,3059,Remember what Mr. Hallorann said.,The Shining
611,0:51:4,0:51:8,3064,"It's just like pictures in a book, Danny.",The Shining
612,0:51:8,0:51:10,3068,It isn't real.,The Shining
613,0:51:21,0:51:23,3081,Please let me give you some money.,The Shining
614,0:51:23,0:51:25,3083,I wouldn't think of it.,The Shining
615,0:51:25,0:51:26,3085,"Well, how can I repay you?",The Shining
616,0:51:27,0:51:29,3087,It's okay. Really.,The Shining
617,0:51:30,0:51:32,3090,"Well, I'm going to have some coffee.",The Shining
618,0:51:32,0:51:34,3092,Would you like some?,The Shining
619,0:51:35,0:51:36,3095,Sure.,The Shining
620,0:51:37,0:51:39,3097,Great. Sit down.,The Shining
621,0:51:48,0:51:51,3108,Marvelous doughnuts. Help yourself.,The Shining
622,0:51:53,0:51:55,3113,Coffee will be ready in a few minutes.,The Shining
623,0:51:59,0:52:2,3119,Can I go up to my room and get my fire engine?,The Shining
624,0:52:4,0:52:6,3124,Not right now. Daddy's asleep.,The Shining
625,0:52:7,0:52:10,3127,I won't make any noise.,The Shining
626,0:52:11,0:52:13,3131,"Now come on, Doc.",The Shining
627,0:52:13,0:52:15,3133,He only went to bed a few hours ago.,The Shining
628,0:52:15,0:52:17,3135,Can't you wait till later?,The Shining
629,0:52:17,0:52:20,3137,I won't make a sound. I promise I'll tiptoe.,The Shining
630,0:52:23,0:52:25,3143,All right.,The Shining
631,0:52:25,0:52:27,3145,But really don't make a sound.,The Shining
632,0:52:27,0:52:29,3147,"I won't, Mom.",The Shining
633,0:52:30,0:52:31,3150,Make sure you come right back...,The Shining
634,0:52:32,0:52:34,3152,...because I'm going to make lunch soon.,The Shining
635,0:52:36,0:52:37,3156,"Okay, Mom.",The Shining
636,0:53:27,0:53:30,3207,Can I go to my room and get my fire engine?,The Shining
637,0:53:33,0:53:36,3213,Come here for a minute first.,The Shining
638,0:54:13,0:54:14,3253,"How's it going, Doc?",The Shining
639,0:54:19,0:54:21,3259,Having a good time?,The Shining
640,0:54:23,0:54:24,3263,"Yes, Dad.",The Shining
641,0:54:27,0:54:29,3267,Good.,The Shining
642,0:54:31,0:54:33,3271,I want you to have a good time.,The Shining
643,0:54:34,0:54:35,3274,"I am, Dad.",The Shining
644,0:54:46,0:54:47,3286,Do you feel bad?,The Shining
645,0:54:53,0:54:56,3293,I'm just a little bit tired.,The Shining
646,0:54:57,0:55:0,3297,Then why don't you go to sleep?,The Shining
647,0:55:3,0:55:5,3303,I can't.,The Shining
648,0:55:6,0:55:9,3306,I got too much to do.,The Shining
649,0:55:18,0:55:20,3318,Do you like this hotel?,The Shining
650,0:55:26,0:55:28,3326,I do.,The Shining
651,0:55:29,0:55:30,3329,I love it.,The Shining
652,0:55:32,0:55:34,3332,Don't you?,The Shining
653,0:55:36,0:55:37,3336,I guess so.,The Shining
654,0:55:40,0:55:41,3340,Good.,The Shining
655,0:55:45,0:55:47,3345,I want you to like it here.,The Shining
656,0:55:51,0:55:54,3351,I wish we could stay here forever...,The Shining
657,0:55:54,0:55:56,3354,...and ever...,The Shining
658,0:55:57,0:55:58,3357,...and ever.,The Shining
659,0:56:4,0:56:5,3364,What?,The Shining
660,0:56:6,0:56:9,3366,"You would never hurt Mommy or me, would you?",The Shining
661,0:56:15,0:56:16,3375,What do you mean?,The Shining
662,0:56:21,0:56:24,3381,Did your mother ever say that to you?,The Shining
663,0:56:24,0:56:26,3384,That I would hurt you?,The Shining
664,0:56:27,0:56:28,3387,"No, Dad.",The Shining
665,0:56:31,0:56:32,3391,You sure?,The Shining
666,0:56:33,0:56:34,3393,"Yes, Dad.",The Shining
667,0:56:39,0:56:41,3399,"I love you, Danny.",The Shining
668,0:56:42,0:56:45,3402,I love you more than anything else...,The Shining
669,0:56:45,0:56:48,3405,...in the whole world...,The Shining
670,0:56:48,0:56:51,3408,...and I would never do anything to hurt you...,The Shining
671,0:56:52,0:56:53,3412,...never.,The Shining
672,0:56:54,0:56:56,3414,"You know that, don't you?",The Shining
673,0:56:56,0:56:58,3416,"Yes, Dad.",The Shining
674,0:56:59,0:57:0,3419,Good.,The Shining
675,0:58:28,0:58:30,3508,"Mom, are you in there?",The Shining
676,0:59:49,0:59:50,3589,What happened?,The Shining
677,0:59:50,0:59:51,3590,Honey...,The Shining
678,0:59:52,0:59:54,3592,...what's wrong?,The Shining
679,1:0:2,1:0:3,3602,I had the most...,The Shining
680,1:0:4,1:0:6,3604,...terrible nightmare I ever had.,The Shining
681,1:0:8,1:0:11,3608," It was the most horrible dream.  It's okay, it's okay now.",The Shining
682,1:0:12,1:0:14,3612,Really.,The Shining
683,1:0:18,1:0:19,3618,I dreamed that I...,The Shining
684,1:0:20,1:0:22,3620,...that I killed you and Danny.,The Shining
685,1:0:25,1:0:27,3625,But I didn't just kill you.,The Shining
686,1:0:28,1:0:31,3628,I cut you up into little pieces.,The Shining
687,1:0:34,1:0:35,3634,My God.,The Shining
688,1:0:36,1:0:39,3636,I must be losing my mind.,The Shining
689,1:0:41,1:0:44,3641,Everything's going to be all right.,The Shining
690,1:0:46,1:0:48,3646,Come on. Let's get up off the floor.,The Shining
691,1:0:56,1:0:58,3656,There. Now sit up.,The Shining
692,1:0:59,1:1:0,3659,It's okay.,The Shining
693,1:1:2,1:1:3,3662,It's okay.,The Shining
694,1:1:7,1:1:8,3667,Danny!,The Shining
