Index,Start Time,End Time,Start Time (sec),Text,Movie
495,0:42:6,0:42:8,2526,"It's an animal, Hoffstetler. Just keeping it tame.",The Shape Of Water
496,0:42:8,0:42:11,2528,"""Oxygen osmosis and dioxide exchange.""",The Shape Of Water
497,0:42:11,0:42:13,2531,"What the hell have we got here, son?",The Shape Of Water
498,0:42:13,0:42:14,2533,"This creature, sir...",The Shape Of Water
499,0:42:14,0:42:16,2534,it can alternate between two,The Shape Of Water
500,0:42:16,0:42:18,2536,entirely separate breathing mechanisms.,The Shape Of Water
501,0:42:18,0:42:20,2538, A mudskipper can do that.  No.,The Shape Of Water
502,0:42:20,0:42:21,2540,Look.,The Shape Of Water
503,0:42:21,0:42:23,2541,You want to put a man in space.,The Shape Of Water
504,0:42:23,0:42:25,2543,He's gonna have to endure conditions,The Shape Of Water
505,0:42:25,0:42:27,2545,the human body just wasn't made for.,The Shape Of Water
506,0:42:27,0:42:30,2547,This gives us an edge against the Soviets.,The Shape Of Water
507,0:42:30,0:42:32,2550,How long can it breathe outside the water?,The Shape Of Water
508,0:42:32,0:42:33,2552,"The reality is, sir,",The Shape Of Water
509,0:42:33,0:42:35,2553,we don't know jack shit about this thing.,The Shape Of Water
510,0:42:37,0:42:40,2557,"Well, the Soviets want it. We know that much.",The Shape Of Water
511,0:42:40,0:42:42,2560,Those cockeyed bastards.,The Shape Of Water
512,0:42:42,0:42:45,2562,"You know, we let 'em send a dog up into space,",The Shape Of Water
513,0:42:45,0:42:46,2565,and we get a good laugh.,The Shape Of Water
514,0:42:46,0:42:48,2566,"Then the next thing you know, they send a human up,",The Shape Of Water
515,0:42:48,0:42:49,2568,"a Russki,",The Shape Of Water
516,0:42:49,0:42:52,2569,"orbiting the planet, doing God knows what.",The Shape Of Water
517,0:42:52,0:42:55,2572,"Who's laughing then? Khrushchev, that's who.",The Shape Of Water
518,0:42:55,0:42:58,2575,"Let him send a dog up into space, and he laughs.",The Shape Of Water
519,0:42:58,0:43:0,2578,"Then he puts a commie up in space, and he laughs.",The Shape Of Water
520,0:43:0,0:43:3,2580,And then he puts missiles into Cuba.,The Shape Of Water
521,0:43:3,0:43:5,2583,Have we learned nothing?,The Shape Of Water
522,0:43:5,0:43:6,2585,"Sir, we need to get him back in the water.",The Shape Of Water
523,0:43:6,0:43:9,2586,"See, these scientists, they're like artists, sir.",The Shape Of Water
524,0:43:9,0:43:10,2589,They fall in love with their plaything.,The Shape Of Water
525,0:43:10,0:43:12,2590,"Now, right here, see?",The Shape Of Water
526,0:43:12,0:43:13,2592,Along the middle.,The Shape Of Water
527,0:43:13,0:43:15,2593,This creature has a thickjointed cartilage,The Shape Of Water
528,0:43:15,0:43:18,2595,that separates the primary and secondary lungs.,The Shape Of Water
529,0:43:18,0:43:19,2598,"Am I explaining this correctly, Bob?",The Shape Of Water
