Index,Start Time,End Time,Start Time (sec),Text,Movie
1606,1:43:20,1:43:22,6200,"Special Officer Beth Jordan, FBl.",Dumb and Dumber
1607,1:43:22,1:43:24,6202,Hey! Who? But huh?,Dumb and Dumber
1608,1:43:24,1:43:26,6204,"Mr. Dunne, thank you very much.",Dumb and Dumber
1609,1:43:26,1:43:29,6206,We couldn't have done it without you.,Dumb and Dumber
1610,1:43:29,1:43:30,6209,We've been following you guys,Dumb and Dumber
1611,1:43:30,1:43:32,6210,all the way from Providence.,Dumb and Dumber
1612,1:43:32,1:43:34,6212,"What's going on, Harry?",Dumb and Dumber
1613,1:43:34,1:43:37,6214,"Your name is Harry, isn't it?",Dumb and Dumber
1614,1:43:37,1:43:41,6217,"Yeah, sheshe grabbed me down the lobby, explained what was up.",Dumb and Dumber
1615,1:43:41,1:43:43,6221,Then they slapped this bulletproof vest on me,Dumb and Dumber
1616,1:43:43,1:43:45,6223,and gave me a gun.,Dumb and Dumber
1617,1:43:47,1:43:49,6227,But what if he shot you in the face?,Dumb and Dumber
1618,1:43:50,1:43:52,6230,What if he shot me in the face?,Dumb and Dumber
1619,1:43:52,1:43:55,6232,That's a risk we were willing to take.,Dumb and Dumber
1620,1:43:55,1:43:57,6235,How come I didn't get a gun?,Dumb and Dumber
1621,1:43:57,1:43:59,6237,Did you get a gun?,Dumb and Dumber
1628,1:44:27,1:44:29,6267,"You were right, Lloyd.",Dumb and Dumber
1629,1:44:29,1:44:31,6269,She was definitely worth the trip.,Dumb and Dumber
1630,1:44:31,1:44:36,6271,"Yeah. She's something, ain't she, Harr?",Dumb and Dumber
1631,1:44:36,1:44:37,6276,I'm glad we were able to help her out.,Dumb and Dumber
1634,1:44:47,1:44:49,6287, Honey!  Easy easy.,Dumb and Dumber
1635,1:44:49,1:44:52,6289," You're okay.  Okay, I'm just a little sore.",Dumb and Dumber
1636,1:44:52,1:44:54,6292,"I'm sorry. Oh, sweetie.",Dumb and Dumber
1637,1:44:54,1:44:57,6294,"Oh, baby, I missed your loving.",Dumb and Dumber
1638,1:44:57,1:44:59,6297,"Honey, there's someone I want to introduce you to.",Dumb and Dumber
1639,1:44:59,1:45:1,6299,"He's the kindest, gentlest man I've ever met.",Dumb and Dumber
1640,1:45:2,1:45:3,6302, Will you meet him?  Sure.,Dumb and Dumber
1641,1:45:3,1:45:6,6303,He's got a gun!,Dumb and Dumber
1642,1:45:8,1:45:11,6308,Lloyd? Lloyd!,Dumb and Dumber
1643,1:45:13,1:45:16,6313,I said this is my husband Bobby.,Dumb and Dumber
1644,1:45:17,1:45:20,6317," Oh. Hi, Bobby.  Hi.",Dumb and Dumber
1645,1:45:20,1:45:24,6320, I'm so happy for you.  Thank you.,Dumb and Dumber
1646,1:45:24,1:45:27,6324,Thank you both very much.,Dumb and Dumber
1647,1:45:27,1:45:31,6327,I owe you both a debt of gratitude.,Dumb and Dumber
1648,1:45:31,1:45:32,6331,Thank you.,Dumb and Dumber
1649,1:45:51,1:45:54,6351,"I can't believe this, Lloyd.",Dumb and Dumber
1650,1:45:54,1:45:56,6354,"First Mary dumps us,",Dumb and Dumber
1651,1:45:56,1:45:58,6356,then the cops take our nest egg.,Dumb and Dumber
1652,1:45:58,1:46:0,6358, Then our hog breaks down.  Yeah!,Dumb and Dumber
1653,1:46:0,1:46:3,6360,When are we ever gonna catch a break?,Dumb and Dumber
1657,1:46:17,1:46:21,6377,"Hi, y'all.",Dumb and Dumber
1658,1:46:21,1:46:23,6381,"Hi, guys! We're going on a national bikini tour,",Dumb and Dumber
1659,1:46:23,1:46:25,6383,and we're looking for two oil boys,Dumb and Dumber
1660,1:46:25,1:46:27,6385,who can grease us up before each competition.,Dumb and Dumber
1661,1:46:31,1:46:34,6391,You are in luck!,Dumb and Dumber
1662,1:46:34,1:46:37,6394,There's a town about three miles that way.,Dumb and Dumber
1663,1:46:37,1:46:39,6397,I'm sure you'll find a couple guys there.,Dumb and Dumber
1664,1:46:42,1:46:45,6402,Okay. Thanks.,Dumb and Dumber
1665,1:46:45,1:46:47,6405,Bye!,Dumb and Dumber
1666,1:46:54,1:46:56,6414,Do you realize what you've done?,Dumb and Dumber
1667,1:46:57,1:47:0,6417, Hey!  Lloyd!,Dumb and Dumber
1668,1:47:0,1:47:3,6420,Lloyd!,Dumb and Dumber
1669,1:47:11,1:47:13,6431,You'll have to excuse my friend.,Dumb and Dumber
1670,1:47:13,1:47:16,6433,He's a little slow.,Dumb and Dumber
1671,1:47:16,1:47:19,6436,The town is back that way.,Dumb and Dumber
1672,1:47:29,1:47:30,6449,Wow.,Dumb and Dumber
1673,1:47:30,1:47:32,6450,Two lucky guys,Dumb and Dumber
1674,1:47:32,1:47:34,6452,are gonna be driving around with those girls,Dumb and Dumber
1675,1:47:34,1:47:36,6454,for the next couple of months.,Dumb and Dumber
1676,1:47:36,1:47:39,6456,"Yeah, don't worry.",Dumb and Dumber
1677,1:47:39,1:47:41,6459,We'll catch our break too.,Dumb and Dumber
1678,1:47:41,1:47:44,6461, Just gotta keep our eyes open.  Yeah.,Dumb and Dumber
1680,1:47:47,1:47:50,6467, You're it.  You're it.,Dumb and Dumber
1681,1:47:50,1:47:52,6470,You're it. Quitsies.,Dumb and Dumber
1682,1:47:52,1:47:54,6472,"You're it. Antiquitsies, doublestamp.",Dumb and Dumber
1683,1:47:54,1:47:56,6474,"You're it. Antiquitsies, triplestamp.",Dumb and Dumber
1684,1:47:56,1:47:58,6476," No erasies, none at all.  You can't triplestamp.",Dumb and Dumber
1685,1:47:58,1:48:1,6478,"Yes, if you have a doublestamp, of course you can.",Dumb and Dumber
1686,1:48:1,1:48:2,6481, You can't triplestamp!  ,Dumb and Dumber
1687,1:48:2,1:48:4,6482,You can't if you have a doublestamp!,Dumb and Dumber
1688,1:48:4,1:48:6,6484,You can't triplestamp the rule!,Dumb and Dumber
1689,1:48:6,1:48:10,6486,"You can't triplestamp a doublestamp, Lloyd!",Dumb and Dumber
1690,1:48:10,1:48:13,6490,Lloyd! Lloyd!,Dumb and Dumber
